review_id,transaction_id,user_id,product_id,rating,review_text,review_date,helpful_votes,cleaned_text,sentiment,sentiment_binary
R015939,T034824,U02301,P00070,1,Did not meet my expectations.,2025-08-21 21:08:25.521103,89,meet expectation,0,0
R015940,T035398,U02252,P00062,4,"Outstanding product, worth every penny.",2025-04-30 08:34:38.521103,37,outstanding product worth every penny,2,1
R015941,T032678,U01322,P00645,5,"Outstanding product, worth every penny.",2025-01-26 01:23:28.521103,70,outstanding product worth every penny,2,1
R015942,T026752,U04485,P00040,2,Disappointed with this purchase.,2025-05-31 04:37:55.521103,62,disappointed purchase,0,0
R015943,T041194,U02907,P00517,4,"Outstanding product, worth every penny.",2025-09-10 00:54:22.521103,91,outstanding product worth every penny,2,1
R015944,T047116,U01844,P00704,4,"Outstanding product, worth every penny.",2025-11-13 17:38:47.521103,80,outstanding product worth every penny,2,1
R015945,T029376,U02461,P00887,5,"Great quality, exactly what I needed.",2025-08-24 15:03:22.521103,55,great quality exactly needed,2,1
R015946,T024646,U00116,P00033,4,"Outstanding product, worth every penny.",2025-06-26 20:19:35.521103,3,outstanding product worth every penny,2,1
R015947,T010849,U02130,P00257,5,Best purchase I've made this year!,2025-05-08 02:18:52.521103,81,best purchase ive made year,2,1
R015948,T020830,U01082,P00630,4,Excellent product! Highly recommended.,2025-03-26 02:01:34.521103,23,excellent product highly recommended,2,1
R015949,T027914,U04998,P00172,4,Best purchase I've made this year!,2025-05-09 08:22:48.521103,50,best purchase ive made year,2,1
R015950,T017727,U03471,P00983,3,"Product is okay, meets basic expectations.",2024-11-29 05:21:07.521103,89,product okay meet basic expectation,1,0
R015951,T030044,U01065,P00926,2,"Not satisfied, quality could be better.",2025-06-07 07:37:07.521103,26,satisfied quality could better,0,0
R015952,T022726,U00009,P00743,5,Best purchase I've made this year!,2025-10-04 02:24:24.521103,38,best purchase ive made year,2,1
R015953,T017974,U02845,P00052,5,"Outstanding product, worth every penny.",2025-08-17 12:19:25.521103,66,outstanding product worth every penny,2,1
R015954,T002835,U01504,P00885,4,Best purchase I've made this year!,2025-04-27 02:01:57.521103,33,best purchase ive made year,2,1
R015955,T025033,U02867,P00483,5,"Great quality, exactly what I needed.",2025-05-18 16:25:34.521103,71,great quality exactly needed,2,1
R015956,T011418,U03382,P00699,3,"Product is okay, meets basic expectations.",2025-09-11 02:36:29.521103,89,product okay meet basic expectation,1,0
R015957,T042540,U03157,P00120,5,Excellent product! Highly recommended.,2025-02-22 07:19:12.521103,61,excellent product highly recommended,2,1
R015958,T006238,U02906,P00177,5,Best purchase I've made this year!,2025-01-08 23:18:25.521103,63,best purchase ive made year,2,1
R015959,T026582,U02405,P00224,5,Excellent product! Highly recommended.,2025-10-27 02:37:16.521103,68,excellent product highly recommended,2,1
R015960,T015380,U01491,P00520,4,Very satisfied with this purchase.,2025-08-04 18:09:37.521103,94,satisfied purchase,2,1
R015961,T019879,U03051,P00672,5,Excellent product! Highly recommended.,2025-03-15 15:26:39.521103,49,excellent product highly recommended,2,1
R015962,T046786,U00956,P00445,3,"It's fine, does what it's supposed to do.",2025-03-08 21:27:01.521103,52,fine supposed,1,0
R015963,T028078,U01625,P00456,4,"Great quality, exactly what I needed.",2025-03-13 12:14:47.521103,18,great quality exactly needed,2,1
R015964,T037240,U00376,P00425,5,Best purchase I've made this year!,2025-07-11 14:38:38.521103,64,best purchase ive made year,2,1
R015965,T039131,U01455,P00511,3,"Average quality, nothing special.",2025-07-28 16:07:38.521103,19,average quality nothing special,1,0
R015966,T038860,U00474,P00220,4,Best purchase I've made this year!,2025-02-12 03:20:03.521103,42,best purchase ive made year,2,1
R015967,T005395,U01647,P00212,3,"It's fine, does what it's supposed to do.",2025-02-04 08:58:05.521103,4,fine supposed,1,0
R015968,T047295,U04103,P00156,5,Best purchase I've made this year!,2025-08-04 06:38:43.521103,87,best purchase ive made year,2,1
R015969,T000564,U03272,P00471,5,Very satisfied with this purchase.,2025-05-29 23:33:14.521103,86,satisfied purchase,2,1
R015970,T018746,U01356,P00624,5,"Outstanding product, worth every penny.",2025-10-23 04:33:13.521103,94,outstanding product worth every penny,2,1
R015971,T014918,U04446,P00845,5,Excellent product! Highly recommended.,2025-11-10 00:21:44.521103,61,excellent product highly recommended,2,1
R015972,T030298,U03364,P00201,4,"Great quality, exactly what I needed.",2025-08-16 18:57:08.521103,91,great quality exactly needed,2,1
R015973,T021841,U03801,P00861,5,Very satisfied with this purchase.,2025-03-17 22:33:53.521103,8,satisfied purchase,2,1
R015974,T013032,U04398,P00316,4,"Great quality, exactly what I needed.",2025-06-24 22:50:17.521103,89,great quality exactly needed,2,1
R015975,T020634,U00726,P00513,5,"Great quality, exactly what I needed.",2025-04-03 23:58:06.521103,38,great quality exactly needed,2,1
R015976,T027404,U01786,P00731,4,Best purchase I've made this year!,2025-11-02 10:59:11.521103,74,best purchase ive made year,2,1
R015977,T024190,U03257,P00631,3,"Product is okay, meets basic expectations.",2025-02-04 13:35:48.521103,16,product okay meet basic expectation,1,0
R015978,T022705,U02364,P00887,3,"It's fine, does what it's supposed to do.",2025-07-20 16:02:28.521103,77,fine supposed,1,0
R015979,T047342,U03525,P00335,5,Very satisfied with this purchase.,2025-04-22 00:12:54.521103,92,satisfied purchase,2,1
R015980,T029885,U01566,P00158,5,Best purchase I've made this year!,2024-12-16 17:04:23.521103,16,best purchase ive made year,2,1
R015981,T023676,U01414,P00190,4,Very satisfied with this purchase.,2025-09-01 20:49:10.521103,97,satisfied purchase,2,1
R015982,T032696,U01747,P00475,3,"It's fine, does what it's supposed to do.",2025-03-16 10:15:43.521103,43,fine supposed,1,0
R015983,T043324,U03345,P00747,5,Excellent product! Highly recommended.,2025-04-21 15:50:20.521103,12,excellent product highly recommended,2,1
R015984,T046439,U01716,P00614,3,"Product is okay, meets basic expectations.",2025-02-27 07:57:29.521103,17,product okay meet basic expectation,1,0
R015985,T009477,U02490,P00015,4,"Great quality, exactly what I needed.",2024-12-12 19:51:13.521103,98,great quality exactly needed,2,1
R015986,T023054,U03987,P00625,5,"Outstanding product, worth every penny.",2025-02-03 08:28:25.521103,2,outstanding product worth every penny,2,1
R015987,T001104,U01080,P00922,3,"Average quality, nothing special.",2025-04-12 06:27:20.521103,51,average quality nothing special,1,0
R015988,T018412,U02340,P00160,5,"Outstanding product, worth every penny.",2025-08-31 16:03:45.521103,21,outstanding product worth every penny,2,1
R015989,T032419,U01306,P00152,5,"Outstanding product, worth every penny.",2025-08-05 03:07:09.521103,37,outstanding product worth every penny,2,1
R015990,T005320,U02351,P00188,3,"Product is okay, meets basic expectations.",2025-03-14 03:04:10.521103,13,product okay meet basic expectation,1,0
R015991,T045308,U00849,P00138,3,"Average quality, nothing special.",2025-01-18 22:39:23.521103,29,average quality nothing special,1,0
R015992,T020041,U00187,P00860,4,"Great quality, exactly what I needed.",2025-07-11 00:31:26.521103,34,great quality exactly needed,2,1
R015993,T015407,U03148,P00327,4,"Outstanding product, worth every penny.",2025-10-17 06:05:15.521103,93,outstanding product worth every penny,2,1
R015994,T005086,U01720,P00201,4,"Great quality, exactly what I needed.",2025-09-16 19:23:01.521103,6,great quality exactly needed,2,1
R015995,T028786,U02603,P00410,4,Best purchase I've made this year!,2025-01-08 18:04:59.521103,8,best purchase ive made year,2,1
R015996,T005588,U00012,P00346,5,Excellent product! Highly recommended.,2025-02-07 00:21:38.521103,23,excellent product highly recommended,2,1
R015997,T046365,U01113,P00173,5,"Great quality, exactly what I needed.",2025-04-13 08:35:20.521103,91,great quality exactly needed,2,1
R015998,T025432,U04626,P00458,3,"Average quality, nothing special.",2025-05-26 10:21:39.521103,60,average quality nothing special,1,0
R015999,T008662,U04333,P00632,2,"Not satisfied, quality could be better.",2025-10-23 21:12:11.521103,32,satisfied quality could better,0,0
R016000,T002748,U04300,P00857,1,Did not meet my expectations.,2025-04-29 01:04:08.521103,18,meet expectation,0,0
R016001,T034839,U00752,P00345,1,Did not meet my expectations.,2025-09-12 02:09:34.521103,0,meet expectation,0,0
R016002,T035553,U00298,P00599,4,Excellent product! Highly recommended.,2025-08-23 08:31:09.521103,1,excellent product highly recommended,2,1
R016003,T035236,U01799,P00574,5,"Outstanding product, worth every penny.",2025-06-01 00:59:14.521103,31,outstanding product worth every penny,2,1
R016004,T033674,U01435,P00073,4,Excellent product! Highly recommended.,2025-09-13 15:12:55.521103,14,excellent product highly recommended,2,1
R016005,T013987,U02234,P00131,4,"Great quality, exactly what I needed.",2025-09-02 04:09:16.521103,38,great quality exactly needed,2,1
R016006,T019822,U04028,P00438,3,"It's fine, does what it's supposed to do.",2024-12-09 15:22:55.521103,22,fine supposed,1,0
R016007,T012553,U00514,P00299,5,Very satisfied with this purchase.,2024-12-28 04:58:31.521103,29,satisfied purchase,2,1
R016008,T012505,U01677,P00585,2,Disappointed with this purchase.,2025-10-12 07:46:38.521103,76,disappointed purchase,0,0
R016009,T028645,U01400,P00205,3,"Average quality, nothing special.",2024-12-22 11:46:07.521103,0,average quality nothing special,1,0
R016010,T004363,U02796,P00517,4,"Great quality, exactly what I needed.",2025-10-16 15:37:49.521103,14,great quality exactly needed,2,1
R016011,T008195,U03480,P00422,2,"Not satisfied, quality could be better.",2025-11-07 07:07:37.521103,33,satisfied quality could better,0,0
R016012,T046245,U01747,P00281,5,Excellent product! Highly recommended.,2025-09-26 00:22:24.521103,72,excellent product highly recommended,2,1
R016013,T047370,U03702,P00303,4,"Outstanding product, worth every penny.",2025-07-15 08:29:13.521103,77,outstanding product worth every penny,2,1
R016014,T038881,U01738,P00979,4,"Great quality, exactly what I needed.",2025-07-23 10:03:20.521103,49,great quality exactly needed,2,1
R016015,T030059,U02270,P00420,5,"Outstanding product, worth every penny.",2025-06-24 22:56:19.521103,63,outstanding product worth every penny,2,1
R016016,T021952,U01457,P00076,4,Very satisfied with this purchase.,2025-07-18 00:10:34.521103,32,satisfied purchase,2,1
R016017,T043583,U03382,P00889,5,"Outstanding product, worth every penny.",2024-12-14 05:01:06.521103,34,outstanding product worth every penny,2,1
R016018,T043984,U02357,P00927,5,"Great quality, exactly what I needed.",2024-11-29 05:38:01.521103,24,great quality exactly needed,2,1
R016019,T007814,U04467,P00856,5,Excellent product! Highly recommended.,2024-12-08 06:20:48.521103,56,excellent product highly recommended,2,1
R016020,T007103,U04654,P00005,4,Excellent product! Highly recommended.,2025-07-02 11:34:58.521103,58,excellent product highly recommended,2,1
R016021,T000755,U02608,P00614,2,Did not meet my expectations.,2024-12-04 12:12:26.521103,30,meet expectation,0,0
R016022,T019366,U00413,P00158,5,"Great quality, exactly what I needed.",2025-08-17 21:42:09.521103,9,great quality exactly needed,2,1
R016023,T004711,U02383,P00773,5,Very satisfied with this purchase.,2025-03-03 21:39:18.521103,90,satisfied purchase,2,1
R016024,T005873,U04967,P00161,2,"Not satisfied, quality could be better.",2025-04-06 04:10:43.521103,70,satisfied quality could better,0,0
R016025,T023745,U03373,P00622,4,Excellent product! Highly recommended.,2025-07-06 06:12:39.521103,14,excellent product highly recommended,2,1
R016026,T044213,U04836,P00697,2,Did not meet my expectations.,2025-07-12 04:08:42.521103,74,meet expectation,0,0
R016027,T004514,U04675,P00095,4,"Outstanding product, worth every penny.",2025-10-09 12:51:28.521103,12,outstanding product worth every penny,2,1
R016028,T005963,U04536,P00197,5,"Outstanding product, worth every penny.",2025-07-09 20:30:57.521103,58,outstanding product worth every penny,2,1
R016029,T001625,U04221,P00127,5,"Great quality, exactly what I needed.",2025-07-08 21:33:27.521103,88,great quality exactly needed,2,1
R016030,T012965,U00547,P00499,3,"It's fine, does what it's supposed to do.",2025-08-08 20:54:45.521103,47,fine supposed,1,0
R016031,T013140,U00691,P00465,4,Very satisfied with this purchase.,2025-03-15 19:29:53.521103,93,satisfied purchase,2,1
R016032,T007013,U03150,P00772,3,"It's fine, does what it's supposed to do.",2025-03-15 04:31:35.521103,67,fine supposed,1,0
R016033,T009245,U00988,P00029,4,Excellent product! Highly recommended.,2025-01-26 13:23:45.521103,21,excellent product highly recommended,2,1
R016034,T022735,U01252,P00432,4,Very satisfied with this purchase.,2025-08-09 05:53:18.521103,59,satisfied purchase,2,1
R016035,T037805,U01520,P00637,4,"Outstanding product, worth every penny.",2025-07-18 15:11:45.521103,1,outstanding product worth every penny,2,1
R016036,T019087,U04453,P00600,5,Excellent product! Highly recommended.,2025-09-02 16:47:43.521103,4,excellent product highly recommended,2,1
R016037,T010080,U02273,P00520,5,Very satisfied with this purchase.,2025-07-31 13:54:07.521103,44,satisfied purchase,2,1
R016038,T004936,U04431,P00353,5,Excellent product! Highly recommended.,2025-06-11 04:11:54.521103,31,excellent product highly recommended,2,1
R016039,T000869,U02806,P00575,3,"Product is okay, meets basic expectations.",2025-07-07 13:46:15.521103,1,product okay meet basic expectation,1,0
R016040,T042972,U04262,P00099,5,Very satisfied with this purchase.,2024-12-16 03:09:57.521103,81,satisfied purchase,2,1
R016041,T014551,U00817,P00746,2,Did not meet my expectations.,2025-03-08 17:08:38.521103,98,meet expectation,0,0
R016042,T035264,U02848,P00380,1,Did not meet my expectations.,2025-03-16 00:33:33.521103,2,meet expectation,0,0
R016043,T016726,U02732,P00542,5,Excellent product! Highly recommended.,2025-09-15 19:08:27.521103,39,excellent product highly recommended,2,1
R016044,T011508,U00973,P00461,5,Very satisfied with this purchase.,2025-03-14 02:28:00.521103,54,satisfied purchase,2,1
R016045,T000219,U03348,P00562,5,Very satisfied with this purchase.,2025-05-11 12:38:57.521103,52,satisfied purchase,2,1
R016046,T018995,U02596,P00926,4,Best purchase I've made this year!,2025-05-13 11:33:27.521103,67,best purchase ive made year,2,1
R016047,T003761,U00465,P00668,4,"Outstanding product, worth every penny.",2025-01-28 18:59:44.521103,61,outstanding product worth every penny,2,1
R016048,T034232,U00602,P00928,3,"It's fine, does what it's supposed to do.",2025-05-06 18:48:27.521103,72,fine supposed,1,0
R016049,T011193,U03510,P00154,3,"Product is okay, meets basic expectations.",2025-08-07 21:00:41.521103,25,product okay meet basic expectation,1,0
R016050,T040214,U04030,P00984,4,Best purchase I've made this year!,2025-03-24 18:00:46.521103,64,best purchase ive made year,2,1
R016051,T002030,U03268,P00970,4,"Great quality, exactly what I needed.",2025-01-18 09:31:04.521103,66,great quality exactly needed,2,1
R016052,T010941,U00415,P00585,5,"Great quality, exactly what I needed.",2025-03-11 02:40:10.521103,60,great quality exactly needed,2,1
R016053,T006218,U00361,P00575,4,"Outstanding product, worth every penny.",2025-02-02 15:45:52.521103,5,outstanding product worth every penny,2,1
R016054,T009796,U04297,P00533,3,"Average quality, nothing special.",2025-06-28 16:55:31.521103,52,average quality nothing special,1,0
R016055,T027892,U03864,P00019,5,Very satisfied with this purchase.,2025-07-04 22:01:27.521103,56,satisfied purchase,2,1
R016056,T002612,U04907,P00193,3,"It's fine, does what it's supposed to do.",2025-03-28 06:47:20.521103,6,fine supposed,1,0
R016057,T036269,U00712,P00799,3,"It's fine, does what it's supposed to do.",2025-08-05 07:41:13.521103,1,fine supposed,1,0
R016058,T035849,U03940,P00161,5,Very satisfied with this purchase.,2025-08-22 02:45:08.521103,63,satisfied purchase,2,1
R016059,T026864,U04812,P00877,5,Very satisfied with this purchase.,2025-10-23 14:52:37.521103,12,satisfied purchase,2,1
R016060,T041160,U03033,P00448,4,Excellent product! Highly recommended.,2025-08-26 13:37:15.521103,96,excellent product highly recommended,2,1
R016061,T011746,U02417,P00500,5,Excellent product! Highly recommended.,2025-11-10 07:26:09.521103,84,excellent product highly recommended,2,1
R016062,T026269,U00009,P00744,4,Very satisfied with this purchase.,2025-10-10 18:08:54.521103,59,satisfied purchase,2,1
R016063,T033395,U00274,P00599,5,Excellent product! Highly recommended.,2025-08-05 10:34:26.521103,62,excellent product highly recommended,2,1
R016064,T002470,U01003,P00790,3,"Average quality, nothing special.",2025-08-14 18:00:45.521103,95,average quality nothing special,1,0
R016065,T029784,U02844,P00579,3,"Product is okay, meets basic expectations.",2025-09-28 08:00:00.521103,73,product okay meet basic expectation,1,0
R016066,T024185,U00784,P00550,3,"Average quality, nothing special.",2025-07-16 06:08:25.521103,53,average quality nothing special,1,0
R016067,T009695,U01009,P00803,3,"Average quality, nothing special.",2025-04-05 00:08:04.521103,93,average quality nothing special,1,0
R016068,T033785,U03256,P00036,5,Excellent product! Highly recommended.,2025-04-29 12:16:43.521103,79,excellent product highly recommended,2,1
R016069,T040966,U02206,P00371,5,Excellent product! Highly recommended.,2025-04-24 20:24:09.521103,92,excellent product highly recommended,2,1
R016070,T023795,U04332,P00977,4,Best purchase I've made this year!,2025-04-03 20:22:59.521103,66,best purchase ive made year,2,1
R016071,T013534,U02692,P00377,4,"Outstanding product, worth every penny.",2025-08-19 21:13:22.521103,90,outstanding product worth every penny,2,1
R016072,T041972,U02949,P00220,5,Best purchase I've made this year!,2025-07-03 20:27:40.521103,96,best purchase ive made year,2,1
R016073,T029357,U04731,P00924,2,Did not meet my expectations.,2025-08-13 03:49:41.521103,11,meet expectation,0,0
R016074,T012506,U01845,P00212,3,"It's fine, does what it's supposed to do.",2025-05-15 06:35:39.521103,0,fine supposed,1,0
R016075,T044513,U03597,P00986,4,Best purchase I've made this year!,2025-09-01 22:25:28.521103,3,best purchase ive made year,2,1
R016076,T037337,U00514,P00296,4,Very satisfied with this purchase.,2025-11-18 07:03:22.521103,35,satisfied purchase,2,1
R016077,T015898,U00307,P00313,5,Best purchase I've made this year!,2025-06-07 20:42:01.521103,98,best purchase ive made year,2,1
R016078,T002765,U02411,P00533,4,"Outstanding product, worth every penny.",2025-02-04 20:03:16.521103,85,outstanding product worth every penny,2,1
R016079,T004455,U03494,P00225,4,"Great quality, exactly what I needed.",2025-03-02 22:55:29.521103,20,great quality exactly needed,2,1
R016080,T018058,U01211,P00407,2,"Not satisfied, quality could be better.",2025-01-16 03:31:57.521103,43,satisfied quality could better,0,0
R016081,T049351,U03282,P00782,4,"Outstanding product, worth every penny.",2025-09-29 17:20:17.521103,93,outstanding product worth every penny,2,1
R016082,T002399,U01616,P00007,2,Disappointed with this purchase.,2025-03-22 17:32:02.521103,92,disappointed purchase,0,0
R016083,T036226,U03276,P00002,5,Best purchase I've made this year!,2025-01-16 08:25:26.521103,29,best purchase ive made year,2,1
R016084,T034706,U01531,P00470,2,Did not meet my expectations.,2025-02-18 06:05:07.521103,15,meet expectation,0,0
R016085,T043043,U03598,P00957,5,Best purchase I've made this year!,2025-04-15 00:23:25.521103,3,best purchase ive made year,2,1
R016086,T008866,U02648,P00865,4,Very satisfied with this purchase.,2025-11-13 08:48:04.521103,39,satisfied purchase,2,1
R016087,T006563,U04381,P00268,5,Very satisfied with this purchase.,2025-10-30 22:47:49.521103,69,satisfied purchase,2,1
R016088,T022800,U01084,P00062,5,"Outstanding product, worth every penny.",2025-04-06 05:46:28.521103,53,outstanding product worth every penny,2,1
R016089,T041832,U04853,P00402,5,"Great quality, exactly what I needed.",2025-04-03 13:07:04.521103,56,great quality exactly needed,2,1
R016090,T021075,U01900,P00395,5,"Great quality, exactly what I needed.",2025-03-20 05:50:56.521103,48,great quality exactly needed,2,1
R016091,T004856,U03598,P00697,1,Did not meet my expectations.,2025-08-21 17:01:33.521103,49,meet expectation,0,0
R016092,T015168,U00024,P00186,4,Best purchase I've made this year!,2025-04-15 20:35:23.521103,6,best purchase ive made year,2,1
R016093,T040935,U00853,P00451,4,Best purchase I've made this year!,2025-08-03 08:45:22.521103,25,best purchase ive made year,2,1
R016094,T035181,U04017,P00933,5,"Outstanding product, worth every penny.",2025-08-15 14:52:24.521103,36,outstanding product worth every penny,2,1
R016095,T022184,U03017,P00789,4,"Great quality, exactly what I needed.",2025-01-11 10:01:57.521103,89,great quality exactly needed,2,1
R016096,T033401,U01922,P00313,5,Best purchase I've made this year!,2025-02-12 20:07:40.521103,52,best purchase ive made year,2,1
R016097,T024199,U01475,P00166,4,"Outstanding product, worth every penny.",2025-11-10 09:04:08.521103,5,outstanding product worth every penny,2,1
R016098,T043524,U03743,P00097,4,Excellent product! Highly recommended.,2025-03-14 12:18:25.521103,48,excellent product highly recommended,2,1
R016099,T019875,U02157,P00123,4,Excellent product! Highly recommended.,2025-04-28 19:25:23.521103,10,excellent product highly recommended,2,1
R016100,T006424,U04452,P00613,4,Very satisfied with this purchase.,2025-09-25 04:01:30.521103,44,satisfied purchase,2,1
R016101,T016966,U02625,P00728,5,"Great quality, exactly what I needed.",2025-09-09 08:35:16.521103,94,great quality exactly needed,2,1
R016102,T015996,U04606,P00439,5,Very satisfied with this purchase.,2025-03-18 01:31:06.521103,59,satisfied purchase,2,1
R016103,T048248,U04331,P00958,4,Very satisfied with this purchase.,2025-06-06 15:09:51.521103,54,satisfied purchase,2,1
R016104,T042504,U01099,P00541,1,"Not satisfied, quality could be better.",2025-10-28 18:42:24.521103,20,satisfied quality could better,0,0
R016105,T006741,U04591,P00308,4,Best purchase I've made this year!,2025-06-04 04:14:35.521103,23,best purchase ive made year,2,1
R016106,T019561,U02382,P00329,5,Very satisfied with this purchase.,2025-02-28 07:34:01.521103,79,satisfied purchase,2,1
R016107,T005339,U03673,P00379,5,Very satisfied with this purchase.,2025-10-29 12:01:28.521103,47,satisfied purchase,2,1
R016108,T032656,U00509,P00583,4,Best purchase I've made this year!,2025-10-08 22:01:20.521103,66,best purchase ive made year,2,1
R016109,T018560,U04107,P00382,5,"Outstanding product, worth every penny.",2025-05-24 07:35:16.521103,63,outstanding product worth every penny,2,1
R016110,T016277,U03642,P00024,5,Very satisfied with this purchase.,2025-08-01 10:49:37.521103,41,satisfied purchase,2,1
R016111,T037306,U00289,P00254,4,Excellent product! Highly recommended.,2025-06-29 11:22:53.521103,47,excellent product highly recommended,2,1
R016112,T027176,U02745,P00160,4,Excellent product! Highly recommended.,2025-04-12 13:42:02.521103,70,excellent product highly recommended,2,1
R016113,T041786,U02482,P00786,5,"Great quality, exactly what I needed.",2024-12-26 16:57:25.521103,25,great quality exactly needed,2,1
R016114,T038660,U04623,P00079,2,Did not meet my expectations.,2025-09-21 15:10:41.521103,55,meet expectation,0,0
R016115,T028505,U04806,P00614,4,Very satisfied with this purchase.,2025-03-23 13:43:19.521103,41,satisfied purchase,2,1
R016116,T037438,U03449,P00148,4,Very satisfied with this purchase.,2025-04-06 00:32:09.521103,84,satisfied purchase,2,1
R016117,T007233,U03493,P00430,4,Excellent product! Highly recommended.,2025-09-11 00:20:01.521103,60,excellent product highly recommended,2,1
R016118,T032131,U01497,P00301,4,Excellent product! Highly recommended.,2025-02-26 21:03:44.521103,70,excellent product highly recommended,2,1
R016119,T006003,U03958,P00637,5,"Outstanding product, worth every penny.",2024-12-15 06:38:17.521103,7,outstanding product worth every penny,2,1
R016120,T041148,U03271,P00556,5,"Outstanding product, worth every penny.",2025-06-26 05:32:18.521103,58,outstanding product worth every penny,2,1
R016121,T007059,U03316,P00214,4,"Outstanding product, worth every penny.",2025-06-04 21:54:47.521103,41,outstanding product worth every penny,2,1
R016122,T034552,U04751,P00573,4,"Outstanding product, worth every penny.",2025-08-12 14:51:52.521103,42,outstanding product worth every penny,2,1
R016123,T033030,U03087,P00567,4,Excellent product! Highly recommended.,2025-06-07 09:18:42.521103,90,excellent product highly recommended,2,1
R016124,T028118,U04184,P00250,3,"Product is okay, meets basic expectations.",2025-07-04 13:22:53.521103,7,product okay meet basic expectation,1,0
R016125,T037529,U04432,P00236,4,"Great quality, exactly what I needed.",2025-04-21 22:40:43.521103,26,great quality exactly needed,2,1
R016126,T037605,U01094,P00607,4,Best purchase I've made this year!,2024-11-24 03:08:04.521103,22,best purchase ive made year,2,1
R016127,T023748,U00529,P00202,4,Very satisfied with this purchase.,2025-04-12 03:19:24.521103,84,satisfied purchase,2,1
R016128,T039498,U03983,P00794,5,Very satisfied with this purchase.,2025-02-02 01:34:39.521103,82,satisfied purchase,2,1
R016129,T049058,U00115,P00545,5,Excellent product! Highly recommended.,2025-01-23 05:54:56.521103,25,excellent product highly recommended,2,1
R016130,T029614,U02917,P00598,4,Excellent product! Highly recommended.,2025-09-29 13:38:08.521103,27,excellent product highly recommended,2,1
R016131,T036656,U02660,P00962,3,"Average quality, nothing special.",2025-08-11 16:26:36.521103,35,average quality nothing special,1,0
R016132,T032720,U02771,P00420,3,"It's fine, does what it's supposed to do.",2025-04-21 12:58:34.521103,35,fine supposed,1,0
R016133,T022824,U03742,P00548,5,Excellent product! Highly recommended.,2025-02-18 08:21:19.521103,61,excellent product highly recommended,2,1
R016134,T004968,U03753,P00963,4,"Outstanding product, worth every penny.",2024-12-23 19:56:26.521103,83,outstanding product worth every penny,2,1
R016135,T006211,U03028,P00801,3,"Average quality, nothing special.",2025-09-07 03:20:36.521103,30,average quality nothing special,1,0
R016136,T011902,U01921,P00706,4,"Outstanding product, worth every penny.",2025-10-31 11:39:34.521103,14,outstanding product worth every penny,2,1
R016137,T035492,U02527,P00667,5,Best purchase I've made this year!,2025-07-04 16:58:29.521103,40,best purchase ive made year,2,1
R016138,T018937,U03334,P00201,4,"Great quality, exactly what I needed.",2025-09-21 22:28:14.521103,51,great quality exactly needed,2,1
R016139,T021060,U04198,P00962,1,"Not satisfied, quality could be better.",2025-09-25 21:36:28.521103,59,satisfied quality could better,0,0
R016140,T033353,U02804,P00538,4,"Great quality, exactly what I needed.",2025-07-19 18:29:31.521103,53,great quality exactly needed,2,1
R016141,T036323,U03370,P00204,4,Best purchase I've made this year!,2025-07-10 00:03:11.521103,56,best purchase ive made year,2,1
R016142,T003779,U02932,P00516,5,Very satisfied with this purchase.,2025-02-01 15:36:28.521103,6,satisfied purchase,2,1
R016143,T002494,U01107,P00544,1,"Not satisfied, quality could be better.",2025-06-10 17:15:25.521103,66,satisfied quality could better,0,0
R016144,T032669,U03859,P00378,5,Best purchase I've made this year!,2025-09-12 18:03:23.521103,40,best purchase ive made year,2,1
R016145,T040972,U02772,P00812,4,"Great quality, exactly what I needed.",2024-12-23 02:07:49.521103,23,great quality exactly needed,2,1
R016146,T046459,U01697,P00145,4,Excellent product! Highly recommended.,2025-04-29 02:37:44.521103,77,excellent product highly recommended,2,1
R016147,T033923,U00084,P00059,4,Very satisfied with this purchase.,2025-02-06 10:34:04.521103,48,satisfied purchase,2,1
R016148,T006879,U02741,P00878,4,Excellent product! Highly recommended.,2025-03-07 22:58:42.521103,21,excellent product highly recommended,2,1
R016149,T018641,U03592,P00461,1,"Not satisfied, quality could be better.",2025-03-12 16:45:58.521103,72,satisfied quality could better,0,0
R016150,T022584,U02127,P00159,5,Very satisfied with this purchase.,2025-04-29 11:43:43.521103,29,satisfied purchase,2,1
R016151,T037203,U02982,P00142,2,"Not satisfied, quality could be better.",2025-03-20 05:53:21.521103,98,satisfied quality could better,0,0
R016152,T035372,U03811,P00152,4,"Outstanding product, worth every penny.",2025-03-07 09:49:33.521103,11,outstanding product worth every penny,2,1
R016153,T009880,U01640,P00817,5,Best purchase I've made this year!,2025-11-21 04:53:34.521103,33,best purchase ive made year,2,1
R016154,T008677,U03561,P00876,5,Very satisfied with this purchase.,2025-04-16 20:18:22.521103,93,satisfied purchase,2,1
R016155,T027353,U01515,P00217,4,Excellent product! Highly recommended.,2025-09-01 17:53:50.521103,17,excellent product highly recommended,2,1
R016156,T045360,U02910,P00425,5,Excellent product! Highly recommended.,2025-03-13 02:01:47.521103,26,excellent product highly recommended,2,1
R016157,T044276,U04562,P00128,4,"Great quality, exactly what I needed.",2024-12-30 15:28:09.521103,64,great quality exactly needed,2,1
R016158,T030705,U02787,P00500,5,Excellent product! Highly recommended.,2025-03-13 04:20:13.521103,81,excellent product highly recommended,2,1
R016159,T038590,U03054,P00792,5,Best purchase I've made this year!,2025-01-08 15:56:40.521103,93,best purchase ive made year,2,1
