user_id,age,gender,location,membership,registration_date
U03973,22,F,South,Basic,2021-10-24 00:00:00
U03974,33,M,West,Basic,2021-10-24 04:00:00
U03975,35,F,West,Basic,2021-10-24 08:00:00
U03976,66,F,West,Basic,2021-10-24 12:00:00
U03977,35,F,West,VIP,2021-10-24 16:00:00
U03978,18,F,West,Premium,2021-10-24 20:00:00
U03979,36,M,South,Basic,2021-10-25 00:00:00
U03980,25,M,South,Basic,2021-10-25 04:00:00
U03981,20,F,West,Basic,2021-10-25 08:00:00
U03982,42,F,North,Basic,2021-10-25 12:00:00
U03983,22,M,West,Basic,2021-10-25 16:00:00
U03984,57,M,East,Basic,2021-10-25 20:00:00
U03985,36,M,East,Basic,2021-10-26 00:00:00
U03986,35,M,East,Basic,2021-10-26 04:00:00
U03987,67,M,East,Premium,2021-10-26 08:00:00
U03988,48,M,West,Basic,2021-10-26 12:00:00
U03989,50,M,East,VIP,2021-10-26 16:00:00
U03990,64,M,North,Basic,2021-10-26 20:00:00
U03991,35,M,West,Basic,2021-10-27 00:00:00
U03992,56,F,East,Basic,2021-10-27 04:00:00
U03993,33,M,West,Premium,2021-10-27 08:00:00
U03994,33,M,West,Premium,2021-10-27 12:00:00
U03995,64,M,West,Basic,2021-10-27 16:00:00
U03996,55,M,South,Basic,2021-10-27 20:00:00
U03997,58,M,East,Basic,2021-10-28 00:00:00
U03998,24,M,South,Basic,2021-10-28 04:00:00
U03999,31,F,North,Basic,2021-10-28 08:00:00
U04000,60,F,North,Basic,2021-10-28 12:00:00
U04001,65,F,South,Basic,2021-10-28 16:00:00
U04002,42,F,East,Basic,2021-10-28 20:00:00
U04003,49,M,West,Basic,2021-10-29 00:00:00
U04004,55,F,North,Basic,2021-10-29 04:00:00
U04005,39,M,North,Basic,2021-10-29 08:00:00
U04006,33,F,North,Basic,2021-10-29 12:00:00
U04007,69,M,East,Premium,2021-10-29 16:00:00
U04008,46,F,South,Basic,2021-10-29 20:00:00
U04009,33,F,South,Basic,2021-10-30 00:00:00
U04010,29,M,East,Basic,2021-10-30 04:00:00
U04011,34,F,North,Premium,2021-10-30 08:00:00
U04012,54,M,East,Basic,2021-10-30 12:00:00
U04013,44,F,East,VIP,2021-10-30 16:00:00
U04014,42,F,South,Basic,2021-10-30 20:00:00
U04015,30,M,East,Basic,2021-10-31 00:00:00
U04016,25,M,East,Basic,2021-10-31 04:00:00
U04017,22,M,North,Basic,2021-10-31 08:00:00
U04018,29,F,West,Basic,2021-10-31 12:00:00
U04019,58,M,North,Basic,2021-10-31 16:00:00
U04020,20,F,South,Basic,2021-10-31 20:00:00
U04021,52,F,West,Basic,2021-11-01 00:00:00
U04022,50,M,North,Basic,2021-11-01 04:00:00
U04023,39,Other,East,Basic,2021-11-01 08:00:00
U04024,67,F,East,Basic,2021-11-01 12:00:00
U04025,61,M,West,Basic,2021-11-01 16:00:00
U04026,26,M,West,Basic,2021-11-01 20:00:00
U04027,58,F,East,Basic,2021-11-02 00:00:00
U04028,35,M,South,Basic,2021-11-02 04:00:00
U04029,67,M,North,Basic,2021-11-02 08:00:00
U04030,46,M,East,Basic,2021-11-02 12:00:00
U04031,56,F,North,Basic,2021-11-02 16:00:00
U04032,44,F,North,Basic,2021-11-02 20:00:00
U04033,53,F,North,VIP,2021-11-03 00:00:00
U04034,62,M,North,Basic,2021-11-03 04:00:00
U04035,34,F,South,Basic,2021-11-03 08:00:00
U04036,51,Other,South,Premium,2021-11-03 12:00:00
U04037,63,M,South,Basic,2021-11-03 16:00:00
U04038,20,M,East,Premium,2021-11-03 20:00:00
U04039,22,F,East,Basic,2021-11-04 00:00:00
U04040,31,F,East,Basic,2021-11-04 04:00:00
U04041,20,F,South,Basic,2021-11-04 08:00:00
U04042,40,F,North,VIP,2021-11-04 12:00:00
U04043,56,F,South,Basic,2021-11-04 16:00:00
U04044,47,M,East,Basic,2021-11-04 20:00:00
U04045,67,F,West,Basic,2021-11-05 00:00:00
U04046,62,F,East,Basic,2021-11-05 04:00:00
U04047,40,Other,North,Basic,2021-11-05 08:00:00
U04048,44,M,South,Basic,2021-11-05 12:00:00
U04049,27,F,West,Basic,2021-11-05 16:00:00
U04050,42,F,West,Basic,2021-11-05 20:00:00
U04051,30,M,North,Premium,2021-11-06 00:00:00
U04052,33,M,South,Basic,2021-11-06 04:00:00
U04053,58,F,West,Premium,2021-11-06 08:00:00
U04054,51,M,East,Basic,2021-11-06 12:00:00
U04055,54,F,North,Basic,2021-11-06 16:00:00
U04056,39,F,West,Basic,2021-11-06 20:00:00
U04057,34,M,North,Basic,2021-11-07 00:00:00
U04058,40,Other,South,Basic,2021-11-07 04:00:00
U04059,53,F,South,Premium,2021-11-07 08:00:00
U04060,66,F,South,Basic,2021-11-07 12:00:00
U04061,26,M,East,Basic,2021-11-07 16:00:00
U04062,69,F,West,Basic,2021-11-07 20:00:00
U04063,19,M,South,Basic,2021-11-08 00:00:00
U04064,49,M,East,Basic,2021-11-08 04:00:00
U04065,67,M,South,Premium,2021-11-08 08:00:00
U04066,39,M,South,Basic,2021-11-08 12:00:00
U04067,60,M,West,Basic,2021-11-08 16:00:00
U04068,30,Other,East,Basic,2021-11-08 20:00:00
U04069,25,F,South,Basic,2021-11-09 00:00:00
U04070,18,M,East,Premium,2021-11-09 04:00:00
U04071,34,M,East,Basic,2021-11-09 08:00:00
U04072,29,F,South,Basic,2021-11-09 12:00:00
U04073,21,M,South,VIP,2021-11-09 16:00:00
U04074,30,F,North,Basic,2021-11-09 20:00:00
U04075,48,F,West,Basic,2021-11-10 00:00:00
U04076,58,F,South,Basic,2021-11-10 04:00:00
U04077,24,M,North,Basic,2021-11-10 08:00:00
U04078,40,M,West,Basic,2021-11-10 12:00:00
U04079,41,M,South,Basic,2021-11-10 16:00:00
U04080,22,M,East,Premium,2021-11-10 20:00:00
U04081,22,M,West,Basic,2021-11-11 00:00:00
U04082,34,F,East,Basic,2021-11-11 04:00:00
U04083,47,F,North,Basic,2021-11-11 08:00:00
U04084,26,Other,South,Basic,2021-11-11 12:00:00
U04085,23,F,North,Basic,2021-11-11 16:00:00
U04086,42,M,South,Premium,2021-11-11 20:00:00
U04087,36,F,South,Basic,2021-11-12 00:00:00
U04088,33,M,East,Basic,2021-11-12 04:00:00
U04089,38,M,North,Basic,2021-11-12 08:00:00
U04090,19,F,East,VIP,2021-11-12 12:00:00
U04091,27,F,East,Basic,2021-11-12 16:00:00
U04092,33,F,East,Basic,2021-11-12 20:00:00
U04093,54,M,North,Basic,2021-11-13 00:00:00
U04094,32,M,South,Premium,2021-11-13 04:00:00
U04095,30,M,South,Premium,2021-11-13 08:00:00
U04096,30,M,North,Premium,2021-11-13 12:00:00
U04097,49,M,South,VIP,2021-11-13 16:00:00
U04098,62,F,North,Basic,2021-11-13 20:00:00
U04099,64,F,North,Basic,2021-11-14 00:00:00
U04100,63,M,South,Basic,2021-11-14 04:00:00
U04101,25,F,West,Basic,2021-11-14 08:00:00
U04102,60,M,East,Basic,2021-11-14 12:00:00
U04103,35,Other,North,Premium,2021-11-14 16:00:00
U04104,53,M,North,Basic,2021-11-14 20:00:00
U04105,43,F,West,Basic,2021-11-15 00:00:00
U04106,27,F,North,Premium,2021-11-15 04:00:00
U04107,48,F,North,Basic,2021-11-15 08:00:00
U04108,50,M,South,Basic,2021-11-15 12:00:00
U04109,46,F,South,Basic,2021-11-15 16:00:00
U04110,22,M,West,Basic,2021-11-15 20:00:00
U04111,30,M,North,VIP,2021-11-16 00:00:00
U04112,18,M,East,Basic,2021-11-16 04:00:00
U04113,40,F,South,Premium,2021-11-16 08:00:00
U04114,57,F,East,Basic,2021-11-16 12:00:00
U04115,20,M,East,Basic,2021-11-16 16:00:00
U04116,20,F,West,Basic,2021-11-16 20:00:00
U04117,24,F,West,Basic,2021-11-17 00:00:00
U04118,53,F,North,Basic,2021-11-17 04:00:00
U04119,52,M,West,Basic,2021-11-17 08:00:00
U04120,32,F,South,Basic,2021-11-17 12:00:00
U04121,57,F,North,Basic,2021-11-17 16:00:00
U04122,20,M,North,Basic,2021-11-17 20:00:00
U04123,46,F,East,Basic,2021-11-18 00:00:00
U04124,47,M,East,Basic,2021-11-18 04:00:00
U04125,56,M,East,Basic,2021-11-18 08:00:00
U04126,35,M,North,VIP,2021-11-18 12:00:00
U04127,28,M,West,VIP,2021-11-18 16:00:00
U04128,60,F,West,Premium,2021-11-18 20:00:00
U04129,66,M,West,Premium,2021-11-19 00:00:00
U04130,55,F,North,Basic,2021-11-19 04:00:00
U04131,57,M,North,Basic,2021-11-19 08:00:00
U04132,18,F,North,Premium,2021-11-19 12:00:00
U04133,46,F,North,Basic,2021-11-19 16:00:00
U04134,27,F,North,Basic,2021-11-19 20:00:00
U04135,45,F,West,Premium,2021-11-20 00:00:00
U04136,48,F,North,Basic,2021-11-20 04:00:00
U04137,36,M,West,Basic,2021-11-20 08:00:00
U04138,20,F,North,Basic,2021-11-20 12:00:00
U04139,53,F,West,Basic,2021-11-20 16:00:00
U04140,60,F,South,Premium,2021-11-20 20:00:00
U04141,32,F,South,Basic,2021-11-21 00:00:00
U04142,50,F,West,VIP,2021-11-21 04:00:00
U04143,58,M,South,Premium,2021-11-21 08:00:00
U04144,60,F,South,Basic,2021-11-21 12:00:00
U04145,68,M,West,Basic,2021-11-21 16:00:00
U04146,62,M,North,Basic,2021-11-21 20:00:00
U04147,43,F,North,VIP,2021-11-22 00:00:00
U04148,33,M,West,Basic,2021-11-22 04:00:00
U04149,53,M,East,Premium,2021-11-22 08:00:00
U04150,50,F,East,Basic,2021-11-22 12:00:00
U04151,37,F,South,Basic,2021-11-22 16:00:00
U04152,30,F,East,VIP,2021-11-22 20:00:00
U04153,50,F,South,Basic,2021-11-23 00:00:00
U04154,22,Other,North,Basic,2021-11-23 04:00:00
U04155,54,M,West,Basic,2021-11-23 08:00:00
U04156,31,F,North,Premium,2021-11-23 12:00:00
U04157,44,M,West,Premium,2021-11-23 16:00:00
U04158,40,M,East,Premium,2021-11-23 20:00:00
U04159,31,F,North,Basic,2021-11-24 00:00:00
U04160,57,F,North,Basic,2021-11-24 04:00:00
U04161,21,M,South,Basic,2021-11-24 08:00:00
U04162,56,M,West,Basic,2021-11-24 12:00:00
U04163,69,F,East,Basic,2021-11-24 16:00:00
U04164,36,F,North,Basic,2021-11-24 20:00:00
U04165,64,F,West,Basic,2021-11-25 00:00:00
U04166,21,M,East,Premium,2021-11-25 04:00:00
U04167,47,F,North,Premium,2021-11-25 08:00:00
U04168,36,M,West,VIP,2021-11-25 12:00:00
U04169,48,M,South,Basic,2021-11-25 16:00:00
U04170,48,F,North,Basic,2021-11-25 20:00:00
U04171,26,F,West,Basic,2021-11-26 00:00:00
U04172,30,M,East,Basic,2021-11-26 04:00:00
U04173,31,M,East,Basic,2021-11-26 08:00:00
U04174,63,F,South,VIP,2021-11-26 12:00:00
U04175,27,M,North,Basic,2021-11-26 16:00:00
U04176,65,M,South,Basic,2021-11-26 20:00:00
U04177,48,M,West,Basic,2021-11-27 00:00:00
U04178,54,M,East,Basic,2021-11-27 04:00:00
U04179,40,M,South,Basic,2021-11-27 08:00:00
U04180,44,F,North,Basic,2021-11-27 12:00:00
U04181,23,F,West,Basic,2021-11-27 16:00:00
U04182,43,F,North,Basic,2021-11-27 20:00:00
U04183,19,F,South,Basic,2021-11-28 00:00:00
U04184,62,F,East,Basic,2021-11-28 04:00:00
U04185,30,F,East,Basic,2021-11-28 08:00:00
U04186,68,F,South,Basic,2021-11-28 12:00:00
U04187,67,M,North,VIP,2021-11-28 16:00:00
U04188,36,F,North,Basic,2021-11-28 20:00:00
U04189,18,M,North,Basic,2021-11-29 00:00:00
U04190,57,F,North,Premium,2021-11-29 04:00:00
U04191,49,F,East,Basic,2021-11-29 08:00:00
U04192,39,F,North,Premium,2021-11-29 12:00:00
U04193,65,F,South,VIP,2021-11-29 16:00:00
U04194,46,M,South,Basic,2021-11-29 20:00:00
U04195,19,M,South,Premium,2021-11-30 00:00:00
U04196,57,M,South,Basic,2021-11-30 04:00:00
U04197,55,M,North,Basic,2021-11-30 08:00:00
U04198,65,M,East,Premium,2021-11-30 12:00:00
U04199,28,M,West,VIP,2021-11-30 16:00:00
U04200,34,M,North,Basic,2021-11-30 20:00:00
U04201,68,Other,West,Basic,2021-12-01 00:00:00
U04202,60,M,East,Basic,2021-12-01 04:00:00
U04203,25,M,North,Basic,2021-12-01 08:00:00
U04204,39,M,West,Basic,2021-12-01 12:00:00
U04205,21,F,East,VIP,2021-12-01 16:00:00
U04206,28,M,West,Basic,2021-12-01 20:00:00
U04207,25,F,South,Basic,2021-12-02 00:00:00
U04208,26,M,South,Basic,2021-12-02 04:00:00
U04209,43,F,East,Basic,2021-12-02 08:00:00
U04210,19,F,East,Basic,2021-12-02 12:00:00
U04211,33,M,West,Basic,2021-12-02 16:00:00
U04212,48,M,East,Premium,2021-12-02 20:00:00
U04213,23,M,South,Basic,2021-12-03 00:00:00
U04214,38,F,South,Basic,2021-12-03 04:00:00
U04215,43,M,North,Premium,2021-12-03 08:00:00
U04216,36,F,West,Basic,2021-12-03 12:00:00
U04217,45,F,East,Basic,2021-12-03 16:00:00
U04218,25,F,East,Premium,2021-12-03 20:00:00
U04219,31,M,East,Basic,2021-12-04 00:00:00
U04220,41,M,West,Basic,2021-12-04 04:00:00
U04221,65,F,South,Premium,2021-12-04 08:00:00
U04222,61,F,East,VIP,2021-12-04 12:00:00
U04223,54,Other,East,Basic,2021-12-04 16:00:00
U04224,43,F,South,Basic,2021-12-04 20:00:00
U04225,48,F,East,Basic,2021-12-05 00:00:00
U04226,68,F,North,Basic,2021-12-05 04:00:00
U04227,49,F,South,Basic,2021-12-05 08:00:00
U04228,67,M,South,VIP,2021-12-05 12:00:00
U04229,58,F,South,Basic,2021-12-05 16:00:00
U04230,19,M,North,Basic,2021-12-05 20:00:00
U04231,42,M,South,Basic,2021-12-06 00:00:00
U04232,69,F,West,VIP,2021-12-06 04:00:00
U04233,61,M,West,Basic,2021-12-06 08:00:00
U04234,19,M,West,Basic,2021-12-06 12:00:00
U04235,59,M,South,Premium,2021-12-06 16:00:00
U04236,18,F,South,Basic,2021-12-06 20:00:00
U04237,53,F,South,Basic,2021-12-07 00:00:00
U04238,29,F,North,Basic,2021-12-07 04:00:00
U04239,26,M,West,VIP,2021-12-07 08:00:00
U04240,53,M,East,VIP,2021-12-07 12:00:00
U04241,58,M,East,Basic,2021-12-07 16:00:00
U04242,45,M,South,Basic,2021-12-07 20:00:00
U04243,55,F,North,Basic,2021-12-08 00:00:00
U04244,50,M,South,Basic,2021-12-08 04:00:00
U04245,59,M,East,Premium,2021-12-08 08:00:00
U04246,63,M,West,Basic,2021-12-08 12:00:00
U04247,39,M,East,Premium,2021-12-08 16:00:00
U04248,42,M,West,Basic,2021-12-08 20:00:00
U04249,35,F,West,Premium,2021-12-09 00:00:00
U04250,23,F,North,VIP,2021-12-09 04:00:00
U04251,35,F,East,Basic,2021-12-09 08:00:00
U04252,69,F,South,Basic,2021-12-09 12:00:00
U04253,33,M,North,Basic,2021-12-09 16:00:00
U04254,32,F,West,Premium,2021-12-09 20:00:00
U04255,65,F,East,Basic,2021-12-10 00:00:00
U04256,25,M,South,Premium,2021-12-10 04:00:00
U04257,30,F,North,Basic,2021-12-10 08:00:00
U04258,60,F,South,Basic,2021-12-10 12:00:00
U04259,24,M,East,Basic,2021-12-10 16:00:00
U04260,34,F,South,VIP,2021-12-10 20:00:00
U04261,67,F,North,Basic,2021-12-11 00:00:00
U04262,49,F,South,Basic,2021-12-11 04:00:00
U04263,39,F,East,VIP,2021-12-11 08:00:00
U04264,68,M,North,Premium,2021-12-11 12:00:00
U04265,30,M,West,Premium,2021-12-11 16:00:00
U04266,64,F,North,Basic,2021-12-11 20:00:00
U04267,40,F,East,Basic,2021-12-12 00:00:00
U04268,46,F,South,Basic,2021-12-12 04:00:00
U04269,39,M,West,Premium,2021-12-12 08:00:00
U04270,18,M,West,Basic,2021-12-12 12:00:00
U04271,46,M,South,Basic,2021-12-12 16:00:00
U04272,65,M,East,Premium,2021-12-12 20:00:00
U04273,22,M,North,Basic,2021-12-13 00:00:00
U04274,52,M,East,Basic,2021-12-13 04:00:00
U04275,27,M,West,Basic,2021-12-13 08:00:00
U04276,36,M,North,Basic,2021-12-13 12:00:00
U04277,54,M,North,Basic,2021-12-13 16:00:00
U04278,24,Other,South,Premium,2021-12-13 20:00:00
U04279,63,F,East,Premium,2021-12-14 00:00:00
U04280,52,M,North,Basic,2021-12-14 04:00:00
U04281,62,F,South,Basic,2021-12-14 08:00:00
U04282,30,F,East,Basic,2021-12-14 12:00:00
U04283,27,F,West,VIP,2021-12-14 16:00:00
U04284,19,M,West,Basic,2021-12-14 20:00:00
U04285,23,M,East,VIP,2021-12-15 00:00:00
U04286,25,F,North,Premium,2021-12-15 04:00:00
U04287,53,M,North,Basic,2021-12-15 08:00:00
U04288,42,F,West,Basic,2021-12-15 12:00:00
U04289,61,F,West,Basic,2021-12-15 16:00:00
U04290,64,Other,North,Basic,2021-12-15 20:00:00
U04291,57,M,East,Basic,2021-12-16 00:00:00
U04292,24,M,West,Basic,2021-12-16 04:00:00
U04293,63,M,North,Basic,2021-12-16 08:00:00
U04294,40,F,East,Basic,2021-12-16 12:00:00
U04295,36,M,South,Basic,2021-12-16 16:00:00
U04296,63,F,East,Basic,2021-12-16 20:00:00
U04297,39,M,North,Basic,2021-12-17 00:00:00
U04298,30,M,East,Premium,2021-12-17 04:00:00
U04299,38,M,North,Premium,2021-12-17 08:00:00
U04300,18,F,West,Basic,2021-12-17 12:00:00
U04301,36,F,South,Basic,2021-12-17 16:00:00
U04302,50,M,West,Basic,2021-12-17 20:00:00
U04303,21,F,West,Basic,2021-12-18 00:00:00
U04304,59,F,North,Basic,2021-12-18 04:00:00
U04305,20,F,North,VIP,2021-12-18 08:00:00
U04306,44,F,North,Basic,2021-12-18 12:00:00
U04307,69,M,North,Basic,2021-12-18 16:00:00
U04308,58,M,West,Premium,2021-12-18 20:00:00
U04309,52,F,North,Basic,2021-12-19 00:00:00
U04310,45,M,North,Basic,2021-12-19 04:00:00
U04311,23,M,West,Premium,2021-12-19 08:00:00
U04312,23,M,South,Basic,2021-12-19 12:00:00
U04313,61,F,South,Basic,2021-12-19 16:00:00
U04314,40,M,East,Premium,2021-12-19 20:00:00
U04315,50,F,West,Premium,2021-12-20 00:00:00
U04316,33,M,North,VIP,2021-12-20 04:00:00
U04317,41,Other,East,Premium,2021-12-20 08:00:00
U04318,22,M,South,Basic,2021-12-20 12:00:00
U04319,58,F,South,Premium,2021-12-20 16:00:00
U04320,59,F,West,VIP,2021-12-20 20:00:00
U04321,30,F,North,VIP,2021-12-21 00:00:00
U04322,64,M,North,Premium,2021-12-21 04:00:00
U04323,29,F,East,Basic,2021-12-21 08:00:00
U04324,22,M,South,Premium,2021-12-21 12:00:00
U04325,54,M,East,Basic,2021-12-21 16:00:00
U04326,48,F,East,Basic,2021-12-21 20:00:00
U04327,45,F,East,Basic,2021-12-22 00:00:00
U04328,45,F,North,VIP,2021-12-22 04:00:00
U04329,47,F,South,Basic,2021-12-22 08:00:00
U04330,35,M,East,Premium,2021-12-22 12:00:00
U04331,61,F,South,Basic,2021-12-22 16:00:00
U04332,44,M,South,Basic,2021-12-22 20:00:00
U04333,52,F,East,Basic,2021-12-23 00:00:00
U04334,43,F,East,Basic,2021-12-23 04:00:00
U04335,56,F,West,Premium,2021-12-23 08:00:00
U04336,66,M,North,Basic,2021-12-23 12:00:00
U04337,68,F,South,Basic,2021-12-23 16:00:00
U04338,35,M,East,Basic,2021-12-23 20:00:00
U04339,50,M,East,Basic,2021-12-24 00:00:00
U04340,42,M,South,Basic,2021-12-24 04:00:00
U04341,48,F,East,Basic,2021-12-24 08:00:00
U04342,54,M,West,Basic,2021-12-24 12:00:00
U04343,19,M,South,Basic,2021-12-24 16:00:00
U04344,50,M,East,Basic,2021-12-24 20:00:00
U04345,56,M,South,VIP,2021-12-25 00:00:00
U04346,60,F,East,Premium,2021-12-25 04:00:00
U04347,60,F,East,Basic,2021-12-25 08:00:00
U04348,49,M,North,Basic,2021-12-25 12:00:00
U04349,35,F,South,Basic,2021-12-25 16:00:00
U04350,34,F,North,Basic,2021-12-25 20:00:00
U04351,51,F,East,Basic,2021-12-26 00:00:00
U04352,56,F,South,Basic,2021-12-26 04:00:00
U04353,24,M,South,Basic,2021-12-26 08:00:00
U04354,59,F,West,VIP,2021-12-26 12:00:00
U04355,52,M,West,VIP,2021-12-26 16:00:00
U04356,47,M,East,Basic,2021-12-26 20:00:00
U04357,29,F,East,Basic,2021-12-27 00:00:00
U04358,52,F,East,Basic,2021-12-27 04:00:00
U04359,28,M,East,Basic,2021-12-27 08:00:00
U04360,61,M,West,Basic,2021-12-27 12:00:00
U04361,21,F,South,VIP,2021-12-27 16:00:00
U04362,42,F,North,Premium,2021-12-27 20:00:00
U04363,65,F,South,Basic,2021-12-28 00:00:00
U04364,49,M,South,Premium,2021-12-28 04:00:00
U04365,37,F,West,Basic,2021-12-28 08:00:00
U04366,67,M,South,Basic,2021-12-28 12:00:00
U04367,48,M,South,Basic,2021-12-28 16:00:00
U04368,21,M,East,Basic,2021-12-28 20:00:00
U04369,55,F,North,Premium,2021-12-29 00:00:00
U04370,64,F,South,Premium,2021-12-29 04:00:00
U04371,18,F,South,Basic,2021-12-29 08:00:00
U04372,20,F,North,Premium,2021-12-29 12:00:00
U04373,54,M,East,VIP,2021-12-29 16:00:00
U04374,39,M,West,Basic,2021-12-29 20:00:00
U04375,34,M,West,Basic,2021-12-30 00:00:00
U04376,31,F,South,Premium,2021-12-30 04:00:00
U04377,58,F,East,VIP,2021-12-30 08:00:00
U04378,52,Other,West,Basic,2021-12-30 12:00:00
U04379,30,F,West,Basic,2021-12-30 16:00:00
U04380,52,F,West,Basic,2021-12-30 20:00:00
U04381,60,F,West,Premium,2021-12-31 00:00:00
U04382,19,F,West,VIP,2021-12-31 04:00:00
U04383,64,F,South,Basic,2021-12-31 08:00:00
U04384,30,F,West,Basic,2021-12-31 12:00:00
U04385,68,F,South,VIP,2021-12-31 16:00:00
U04386,33,F,North,Basic,2021-12-31 20:00:00
U04387,35,M,North,Premium,2022-01-01 00:00:00
U04388,24,M,East,Basic,2022-01-01 04:00:00
U04389,62,M,South,Basic,2022-01-01 08:00:00
U04390,53,M,East,Basic,2022-01-01 12:00:00
U04391,58,F,North,Basic,2022-01-01 16:00:00
U04392,47,M,North,VIP,2022-01-01 20:00:00
U04393,59,M,North,VIP,2022-01-02 00:00:00
U04394,58,M,North,Premium,2022-01-02 04:00:00
U04395,24,F,West,Basic,2022-01-02 08:00:00
U04396,32,M,North,Basic,2022-01-02 12:00:00
U04397,57,M,West,Basic,2022-01-02 16:00:00
U04398,36,M,West,VIP,2022-01-02 20:00:00
U04399,60,M,East,Basic,2022-01-03 00:00:00
U04400,54,F,West,VIP,2022-01-03 04:00:00
U04401,19,M,East,VIP,2022-01-03 08:00:00
U04402,59,F,West,Basic,2022-01-03 12:00:00
U04403,65,F,West,Premium,2022-01-03 16:00:00
U04404,30,Other,North,VIP,2022-01-03 20:00:00
U04405,57,M,South,Premium,2022-01-04 00:00:00
U04406,58,M,West,Basic,2022-01-04 04:00:00
U04407,60,M,South,Premium,2022-01-04 08:00:00
U04408,60,M,South,Basic,2022-01-04 12:00:00
U04409,48,F,South,Basic,2022-01-04 16:00:00
U04410,33,M,West,Basic,2022-01-04 20:00:00
U04411,59,M,South,Basic,2022-01-05 00:00:00
U04412,61,F,West,Premium,2022-01-05 04:00:00
U04413,23,F,North,Basic,2022-01-05 08:00:00
U04414,45,M,West,Basic,2022-01-05 12:00:00
U04415,49,M,East,Basic,2022-01-05 16:00:00
U04416,61,M,North,VIP,2022-01-05 20:00:00
U04417,27,F,South,Premium,2022-01-06 00:00:00
U04418,67,F,South,Basic,2022-01-06 04:00:00
U04419,35,F,East,VIP,2022-01-06 08:00:00
U04420,21,F,North,Basic,2022-01-06 12:00:00
U04421,26,F,East,Basic,2022-01-06 16:00:00
U04422,24,M,South,Premium,2022-01-06 20:00:00
U04423,67,M,West,VIP,2022-01-07 00:00:00
U04424,25,F,South,Premium,2022-01-07 04:00:00
U04425,60,F,East,Basic,2022-01-07 08:00:00
U04426,24,M,West,Basic,2022-01-07 12:00:00
U04427,58,F,West,Basic,2022-01-07 16:00:00
U04428,57,F,South,Basic,2022-01-07 20:00:00
U04429,20,M,West,Basic,2022-01-08 00:00:00
U04430,34,F,North,Basic,2022-01-08 04:00:00
U04431,19,M,South,Basic,2022-01-08 08:00:00
U04432,32,F,South,Basic,2022-01-08 12:00:00
U04433,63,M,North,Basic,2022-01-08 16:00:00
U04434,46,F,South,Premium,2022-01-08 20:00:00
U04435,67,F,East,Basic,2022-01-09 00:00:00
U04436,65,M,East,VIP,2022-01-09 04:00:00
U04437,69,F,South,Basic,2022-01-09 08:00:00
U04438,39,F,North,Basic,2022-01-09 12:00:00
U04439,21,F,West,Basic,2022-01-09 16:00:00
U04440,69,M,North,Basic,2022-01-09 20:00:00
U04441,23,F,East,Basic,2022-01-10 00:00:00
U04442,55,M,South,VIP,2022-01-10 04:00:00
U04443,43,M,North,Basic,2022-01-10 08:00:00
U04444,28,M,West,Basic,2022-01-10 12:00:00
U04445,43,M,West,Basic,2022-01-10 16:00:00
U04446,34,F,West,Premium,2022-01-10 20:00:00
U04447,41,M,West,Basic,2022-01-11 00:00:00
U04448,45,M,North,Premium,2022-01-11 04:00:00
U04449,52,F,West,Basic,2022-01-11 08:00:00
U04450,48,F,East,Basic,2022-01-11 12:00:00
U04451,30,F,West,Basic,2022-01-11 16:00:00
U04452,52,M,East,Premium,2022-01-11 20:00:00
U04453,33,F,North,Premium,2022-01-12 00:00:00
U04454,32,M,East,Basic,2022-01-12 04:00:00
U04455,60,Other,North,Basic,2022-01-12 08:00:00
U04456,35,F,West,Basic,2022-01-12 12:00:00
U04457,64,F,South,Basic,2022-01-12 16:00:00
U04458,54,M,East,Basic,2022-01-12 20:00:00
U04459,65,M,East,Premium,2022-01-13 00:00:00
U04460,65,M,South,Premium,2022-01-13 04:00:00
U04461,66,M,North,Basic,2022-01-13 08:00:00
U04462,58,M,North,VIP,2022-01-13 12:00:00
U04463,44,F,West,VIP,2022-01-13 16:00:00
U04464,52,M,East,Basic,2022-01-13 20:00:00
U04465,69,F,North,Basic,2022-01-14 00:00:00
U04466,62,M,West,VIP,2022-01-14 04:00:00
U04467,52,M,North,Basic,2022-01-14 08:00:00
U04468,45,F,South,Basic,2022-01-14 12:00:00
U04469,56,F,South,Premium,2022-01-14 16:00:00
U04470,55,M,South,Basic,2022-01-14 20:00:00
U04471,26,M,West,Premium,2022-01-15 00:00:00
U04472,29,F,East,Basic,2022-01-15 04:00:00
U04473,32,M,South,Basic,2022-01-15 08:00:00
U04474,38,M,South,Basic,2022-01-15 12:00:00
U04475,69,F,North,Basic,2022-01-15 16:00:00
U04476,52,M,South,Basic,2022-01-15 20:00:00
U04477,59,M,East,Basic,2022-01-16 00:00:00
U04478,50,F,West,Premium,2022-01-16 04:00:00
U04479,68,F,South,Basic,2022-01-16 08:00:00
U04480,36,M,West,Basic,2022-01-16 12:00:00
U04481,40,F,West,Basic,2022-01-16 16:00:00
U04482,30,M,East,Basic,2022-01-16 20:00:00
U04483,61,F,North,Basic,2022-01-17 00:00:00
U04484,18,F,North,Basic,2022-01-17 04:00:00
U04485,68,M,West,VIP,2022-01-17 08:00:00
U04486,46,M,South,Basic,2022-01-17 12:00:00
U04487,41,M,West,Premium,2022-01-17 16:00:00
U04488,33,F,North,Basic,2022-01-17 20:00:00
U04489,42,F,South,Basic,2022-01-18 00:00:00
