transaction_id,user_id,product_id,rating,timestamp,purchase_amount,quantity,month,hour,day_of_week
T041079,U00374,P00737,4,2025-08-04 20:20:36.521103,400.7,2,2025-08,20,0
T033411,U02643,P00127,4,2025-08-04 20:44:55.521103,477.6,2,2025-08,20,0
T032294,U03362,P00003,5,2025-08-04 20:46:42.521103,495.99,2,2025-08,20,0
T032087,U04098,P00971,3,2025-08-04 20:55:20.521103,373.29,2,2025-08,20,0
T018669,U02326,P00266,5,2025-08-04 21:12:28.521103,366.68,4,2025-08,21,0
T008002,U04651,P00349,5,2025-08-04 21:28:02.521103,450.34,1,2025-08,21,0
T030253,U01325,P00091,5,2025-08-04 21:46:19.521103,44.73,4,2025-08,21,0
T033544,U04177,P00870,5,2025-08-04 21:51:29.521103,476.55,4,2025-08,21,0
T009879,U02148,P00406,1,2025-08-04 21:55:38.521103,422.38,4,2025-08,21,0
T005358,U03701,P00352,4,2025-08-04 22:02:30.521103,8.13,3,2025-08,22,0
T037889,U02192,P00062,4,2025-08-04 22:04:18.521103,467.31,2,2025-08,22,0
T041970,U00519,P00326,3,2025-08-04 22:27:15.521103,174.02,1,2025-08,22,0
T046247,U02433,P00136,5,2025-08-04 22:57:50.521103,215.23,1,2025-08,22,0
T007070,U03082,P00795,5,2025-08-04 22:59:43.521103,258.84,4,2025-08,22,0
T008761,U03613,P00398,5,2025-08-04 23:07:25.521103,123.21,2,2025-08,23,0
T031027,U01001,P00656,5,2025-08-04 23:21:50.521103,416.06,4,2025-08,23,0
T026753,U04383,P00590,5,2025-08-04 23:37:14.521103,352.14,4,2025-08,23,0
T041588,U01139,P00319,5,2025-08-04 23:59:23.521103,341.01,4,2025-08,23,0
T026725,U00524,P00658,3,2025-08-05 00:07:10.521103,485.34,1,2025-08,0,1
T049000,U00250,P00984,1,2025-08-05 00:08:45.521103,5.25,2,2025-08,0,1
T042564,U04997,P00440,5,2025-08-05 00:10:46.521103,238.65,4,2025-08,0,1
T048714,U01786,P00004,5,2025-08-05 00:15:13.521103,245.02,2,2025-08,0,1
T035923,U02712,P00244,4,2025-08-05 00:16:09.521103,363.62,2,2025-08,0,1
T038797,U01443,P00047,4,2025-08-05 00:17:21.521103,122.74,3,2025-08,0,1
T025308,U02464,P00008,3,2025-08-05 00:23:13.521103,303.28,3,2025-08,0,1
T018781,U03208,P00374,5,2025-08-05 00:49:57.521103,475.27,4,2025-08,0,1
T040372,U01094,P00142,3,2025-08-05 00:53:02.521103,73.03,4,2025-08,0,1
T039726,U03987,P00688,4,2025-08-05 00:59:26.521103,444.02,2,2025-08,0,1
T030495,U04594,P00051,5,2025-08-05 01:09:45.521103,377.09,2,2025-08,1,1
T018578,U04327,P00218,4,2025-08-05 01:13:43.521103,96.93,4,2025-08,1,1
T027300,U01404,P00510,4,2025-08-05 01:26:11.521103,447.4,2,2025-08,1,1
T045865,U01630,P00891,4,2025-08-05 01:32:34.521103,220.24,2,2025-08,1,1
T017340,U04519,P00419,3,2025-08-05 01:48:46.521103,260.92,4,2025-08,1,1
T027642,U00225,P00050,5,2025-08-05 02:00:09.521103,455.97,1,2025-08,2,1
T039585,U04564,P00332,5,2025-08-05 02:05:33.521103,291.84,2,2025-08,2,1
T012192,U00006,P00012,3,2025-08-05 02:08:47.521103,149.7,4,2025-08,2,1
T027713,U04398,P00813,5,2025-08-05 02:11:49.521103,78.14,3,2025-08,2,1
T019951,U03500,P00973,5,2025-08-05 02:11:54.521103,340.22,2,2025-08,2,1
T035710,U01378,P00216,5,2025-08-05 02:15:08.521103,184.96,2,2025-08,2,1
T010649,U00504,P00028,4,2025-08-05 02:25:11.521103,382.37,1,2025-08,2,1
T038317,U00387,P00574,4,2025-08-05 02:35:23.521103,411.95,2,2025-08,2,1
T008950,U03404,P00485,4,2025-08-05 03:00:46.521103,301.02,1,2025-08,3,1
T032419,U01306,P00152,5,2025-08-05 03:07:09.521103,300.11,4,2025-08,3,1
T033038,U02667,P00157,5,2025-08-05 03:12:41.521103,363.91,1,2025-08,3,1
T013776,U02734,P00437,4,2025-08-05 03:23:47.521103,126.24,4,2025-08,3,1
T044485,U03363,P00849,5,2025-08-05 03:35:55.521103,60.67,1,2025-08,3,1
T006869,U02935,P00797,4,2025-08-05 03:40:33.521103,354.77,4,2025-08,3,1
T013114,U00917,P00514,3,2025-08-05 03:41:56.521103,291.55,2,2025-08,3,1
T007065,U03688,P00892,4,2025-08-05 04:11:07.521103,481.34,1,2025-08,4,1
T030915,U03054,P00940,5,2025-08-05 04:15:31.521103,34.49,4,2025-08,4,1
T005306,U01342,P00045,5,2025-08-05 04:23:39.521103,471.16,1,2025-08,4,1
T021845,U01493,P00259,3,2025-08-05 04:23:46.521103,115.0,1,2025-08,4,1
T036533,U02103,P00656,5,2025-08-05 04:41:50.521103,107.06,1,2025-08,4,1
T011710,U02153,P00639,5,2025-08-05 04:53:00.521103,82.1,4,2025-08,4,1
T028972,U01445,P00803,5,2025-08-05 05:17:10.521103,45.83,4,2025-08,5,1
T039569,U04613,P00900,4,2025-08-05 05:26:38.521103,48.93,3,2025-08,5,1
T049739,U00228,P00193,1,2025-08-05 05:31:55.521103,365.52,2,2025-08,5,1
T018029,U00707,P00264,4,2025-08-05 05:43:24.521103,212.89,3,2025-08,5,1
T040817,U01302,P00454,5,2025-08-05 05:45:16.521103,312.07,2,2025-08,5,1
T001071,U03740,P00378,2,2025-08-05 05:52:31.521103,9.29,4,2025-08,5,1
T030274,U02892,P00934,4,2025-08-05 05:54:31.521103,236.98,3,2025-08,5,1
T013961,U04728,P00442,3,2025-08-05 06:35:51.521103,209.67,4,2025-08,6,1
T027413,U01086,P00470,5,2025-08-05 06:47:33.521103,48.06,1,2025-08,6,1
T034817,U02774,P00858,5,2025-08-05 06:50:52.521103,16.28,2,2025-08,6,1
T007835,U00971,P00415,5,2025-08-05 06:51:24.521103,234.43,1,2025-08,6,1
T015877,U04748,P00652,4,2025-08-05 07:06:22.521103,419.59,4,2025-08,7,1
T016785,U00542,P00975,3,2025-08-05 07:20:22.521103,104.91,4,2025-08,7,1
T036269,U00712,P00799,3,2025-08-05 07:41:13.521103,179.35,4,2025-08,7,1
T043679,U00814,P00316,4,2025-08-05 07:46:22.521103,496.44,3,2025-08,7,1
T036468,U01620,P00728,5,2025-08-05 08:00:13.521103,289.43,3,2025-08,8,1
T010644,U00535,P00879,3,2025-08-05 08:14:13.521103,127.51,3,2025-08,8,1
T033413,U02255,P00606,5,2025-08-05 08:28:03.521103,115.5,4,2025-08,8,1
T046195,U00040,P00545,4,2025-08-05 08:34:46.521103,243.8,1,2025-08,8,1
T008821,U02794,P00819,2,2025-08-05 08:39:13.521103,389.39,3,2025-08,8,1
T029127,U03155,P00427,5,2025-08-05 09:00:55.521103,283.54,2,2025-08,9,1
T034152,U01277,P00028,4,2025-08-05 09:06:51.521103,243.23,2,2025-08,9,1
T003755,U01730,P00912,5,2025-08-05 09:07:16.521103,178.5,3,2025-08,9,1
T000679,U00343,P00716,5,2025-08-05 09:13:24.521103,340.74,1,2025-08,9,1
T035021,U03675,P00186,5,2025-08-05 09:30:40.521103,265.78,2,2025-08,9,1
T011943,U03196,P00727,5,2025-08-05 09:30:52.521103,123.12,2,2025-08,9,1
T019411,U01452,P00539,5,2025-08-05 09:57:11.521103,20.54,2,2025-08,9,1
T029873,U01219,P00661,3,2025-08-05 10:00:43.521103,141.05,2,2025-08,10,1
T020077,U02296,P00166,5,2025-08-05 10:07:27.521103,73.36,3,2025-08,10,1
T043065,U04433,P00909,5,2025-08-05 10:17:31.521103,88.31,3,2025-08,10,1
T000395,U03924,P00419,5,2025-08-05 10:23:43.521103,484.64,3,2025-08,10,1
T033395,U00274,P00599,5,2025-08-05 10:34:26.521103,299.42,3,2025-08,10,1
T009649,U01492,P00765,5,2025-08-05 10:57:38.521103,432.23,3,2025-08,10,1
T046218,U01876,P00174,5,2025-08-05 11:16:11.521103,367.54,1,2025-08,11,1
T037870,U00380,P00270,5,2025-08-05 11:28:08.521103,210.84,3,2025-08,11,1
T031097,U04800,P00053,5,2025-08-05 11:37:33.521103,413.15,4,2025-08,11,1
T003239,U03476,P00249,5,2025-08-05 11:56:07.521103,13.42,2,2025-08,11,1
T005032,U03088,P00615,3,2025-08-05 12:00:54.521103,112.28,2,2025-08,12,1
T031242,U01357,P00963,5,2025-08-05 12:11:37.521103,81.65,4,2025-08,12,1
T045523,U03585,P00166,5,2025-08-05 12:19:08.521103,360.23,1,2025-08,12,1
T026716,U03693,P00680,3,2025-08-05 12:22:33.521103,85.61,2,2025-08,12,1
T010005,U04812,P00259,4,2025-08-05 12:25:57.521103,50.33,4,2025-08,12,1
T022507,U01289,P00619,4,2025-08-05 12:35:43.521103,338.55,3,2025-08,12,1
T030637,U03440,P00809,5,2025-08-05 12:37:43.521103,49.21,4,2025-08,12,1
T027010,U00609,P00533,5,2025-08-05 12:58:41.521103,354.15,4,2025-08,12,1
T036069,U02901,P00472,5,2025-08-05 13:08:34.521103,181.59,3,2025-08,13,1
T040528,U01895,P00922,5,2025-08-05 13:12:20.521103,109.61,3,2025-08,13,1
T001661,U00798,P00232,3,2025-08-05 13:27:43.521103,356.33,4,2025-08,13,1
T044174,U04218,P00223,5,2025-08-05 13:31:47.521103,45.73,3,2025-08,13,1
T020124,U03506,P00176,5,2025-08-05 13:37:37.521103,289.62,2,2025-08,13,1
T034613,U03890,P00323,4,2025-08-05 13:39:48.521103,118.15,1,2025-08,13,1
T041521,U02066,P00606,4,2025-08-05 13:45:49.521103,100.61,1,2025-08,13,1
T046491,U04050,P00231,5,2025-08-05 14:09:18.521103,68.99,4,2025-08,14,1
T004044,U01533,P00561,3,2025-08-05 14:19:05.521103,349.96,2,2025-08,14,1
T022375,U02401,P00394,3,2025-08-05 14:21:50.521103,197.64,2,2025-08,14,1
T010312,U04757,P00081,5,2025-08-05 14:47:29.521103,370.4,1,2025-08,14,1
T049046,U03177,P00432,4,2025-08-05 14:48:56.521103,48.0,2,2025-08,14,1
T000573,U03666,P00804,2,2025-08-05 15:28:50.521103,115.26,1,2025-08,15,1
T012523,U04207,P00917,4,2025-08-05 15:31:50.521103,327.56,1,2025-08,15,1
T048961,U03207,P00066,5,2025-08-05 15:32:19.521103,309.0,2,2025-08,15,1
T010453,U04438,P00118,5,2025-08-05 15:34:09.521103,49.71,3,2025-08,15,1
T037521,U00692,P00328,4,2025-08-05 15:41:44.521103,449.82,3,2025-08,15,1
T046841,U04673,P00660,5,2025-08-05 15:43:46.521103,412.83,2,2025-08,15,1
T003093,U04019,P00183,5,2025-08-05 15:49:54.521103,485.52,2,2025-08,15,1
T000935,U01560,P00419,2,2025-08-05 16:24:22.521103,208.99,1,2025-08,16,1
T031340,U00738,P00990,4,2025-08-05 16:38:03.521103,48.98,2,2025-08,16,1
T013644,U01273,P00919,5,2025-08-05 16:43:11.521103,76.11,3,2025-08,16,1
T001452,U00207,P00604,3,2025-08-05 17:01:33.521103,112.48,3,2025-08,17,1
T029984,U04393,P00081,4,2025-08-05 17:05:50.521103,414.55,3,2025-08,17,1
T016789,U01227,P00629,4,2025-08-05 17:11:41.521103,93.17,1,2025-08,17,1
T047952,U04721,P00094,3,2025-08-05 17:15:37.521103,61.72,2,2025-08,17,1
T046626,U02245,P00288,3,2025-08-05 17:19:54.521103,40.81,4,2025-08,17,1
T001325,U00100,P00190,5,2025-08-05 18:05:21.521103,409.2,2,2025-08,18,1
T023922,U03695,P00315,5,2025-08-05 18:19:01.521103,92.6,2,2025-08,18,1
T006280,U03020,P00602,4,2025-08-05 18:19:32.521103,444.05,1,2025-08,18,1
T004554,U01483,P00030,5,2025-08-05 18:55:48.521103,8.88,4,2025-08,18,1
T037194,U02756,P00360,4,2025-08-05 18:59:39.521103,346.69,2,2025-08,18,1
T033590,U04506,P00904,4,2025-08-05 19:02:07.521103,388.33,3,2025-08,19,1
T004208,U02681,P00785,4,2025-08-05 19:14:00.521103,273.21,2,2025-08,19,1
T045978,U01579,P00630,2,2025-08-05 19:39:03.521103,83.13,3,2025-08,19,1
T017240,U04188,P00778,4,2025-08-05 19:42:34.521103,193.49,4,2025-08,19,1
T022283,U02023,P00056,3,2025-08-05 20:08:07.521103,463.03,1,2025-08,20,1
T043464,U02962,P00419,5,2025-08-05 20:16:32.521103,303.73,3,2025-08,20,1
T043296,U03026,P00879,5,2025-08-05 20:23:53.521103,413.77,4,2025-08,20,1
T004907,U03857,P00387,2,2025-08-05 20:31:49.521103,15.46,4,2025-08,20,1
T034376,U04325,P00599,4,2025-08-05 20:35:44.521103,307.86,2,2025-08,20,1
T010069,U02646,P00387,4,2025-08-05 20:46:50.521103,93.37,2,2025-08,20,1
T007053,U02883,P00671,2,2025-08-05 20:50:00.521103,207.03,1,2025-08,20,1
T030472,U04258,P00639,5,2025-08-05 20:54:26.521103,227.81,4,2025-08,20,1
T028015,U04222,P00272,4,2025-08-05 21:06:14.521103,37.47,2,2025-08,21,1
T030414,U02925,P00635,5,2025-08-05 21:30:59.521103,486.4,1,2025-08,21,1
T000113,U02148,P00608,5,2025-08-05 21:33:15.521103,452.72,1,2025-08,21,1
T049275,U01611,P00977,5,2025-08-05 21:34:16.521103,11.61,3,2025-08,21,1
T004738,U03919,P00640,2,2025-08-05 21:47:47.521103,314.17,4,2025-08,21,1
T044689,U03767,P00834,3,2025-08-05 22:00:23.521103,471.91,4,2025-08,22,1
T000352,U03136,P00385,4,2025-08-05 22:10:26.521103,401.66,4,2025-08,22,1
T015288,U00978,P00394,4,2025-08-05 22:50:09.521103,34.28,2,2025-08,22,1
T000993,U00623,P00929,3,2025-08-05 23:39:31.521103,424.87,2,2025-08,23,1
T020628,U01758,P00384,5,2025-08-05 23:45:20.521103,307.17,3,2025-08,23,1
T019697,U01471,P00081,5,2025-08-05 23:50:22.521103,71.15,1,2025-08,23,1
T029861,U01338,P00073,3,2025-08-06 00:04:05.521103,24.43,1,2025-08,0,2
T039923,U00947,P00469,4,2025-08-06 00:16:39.521103,60.21,4,2025-08,0,2
T032497,U01463,P00300,5,2025-08-06 00:24:41.521103,134.97,4,2025-08,0,2
T004400,U03197,P00656,5,2025-08-06 00:26:02.521103,381.48,3,2025-08,0,2
T048018,U04782,P00221,5,2025-08-06 00:44:12.521103,383.49,3,2025-08,0,2
T021833,U02200,P00964,5,2025-08-06 00:57:25.521103,68.25,4,2025-08,0,2
T011638,U04849,P00167,3,2025-08-06 01:13:54.521103,41.15,1,2025-08,1,2
T025635,U02929,P00747,4,2025-08-06 01:27:44.521103,77.82,3,2025-08,1,2
T040847,U00223,P00801,2,2025-08-06 01:27:56.521103,436.66,1,2025-08,1,2
T025631,U01775,P00524,3,2025-08-06 02:16:47.521103,130.42,4,2025-08,2,2
T015784,U04002,P00833,1,2025-08-06 02:28:38.521103,160.25,1,2025-08,2,2
T034867,U01297,P00395,5,2025-08-06 02:31:29.521103,156.4,2,2025-08,2,2
T031221,U00507,P00180,3,2025-08-06 02:52:06.521103,329.9,3,2025-08,2,2
T016252,U02199,P00655,5,2025-08-06 02:54:26.521103,334.33,2,2025-08,2,2
T046784,U00316,P00956,4,2025-08-06 02:55:45.521103,386.93,1,2025-08,2,2
T001364,U03861,P00248,1,2025-08-06 02:59:02.521103,190.48,2,2025-08,2,2
T026623,U01172,P00710,4,2025-08-06 03:13:12.521103,319.45,2,2025-08,3,2
T001462,U04253,P00981,4,2025-08-06 03:15:30.521103,29.33,3,2025-08,3,2
T010549,U04407,P00239,5,2025-08-06 03:16:04.521103,197.73,3,2025-08,3,2
T002404,U02680,P00127,5,2025-08-06 03:57:25.521103,290.74,2,2025-08,3,2
T028327,U03795,P00872,4,2025-08-06 03:57:57.521103,487.08,1,2025-08,3,2
T006552,U04282,P00258,4,2025-08-06 04:15:43.521103,224.8,4,2025-08,4,2
T008346,U04769,P00530,5,2025-08-06 04:25:13.521103,472.01,1,2025-08,4,2
T017466,U02632,P00708,5,2025-08-06 04:47:49.521103,55.25,4,2025-08,4,2
T034731,U01157,P00738,5,2025-08-06 04:49:00.521103,272.11,4,2025-08,4,2
T038786,U01301,P00319,4,2025-08-06 04:54:32.521103,318.47,3,2025-08,4,2
T009834,U03876,P00388,5,2025-08-06 04:57:41.521103,488.27,4,2025-08,4,2
T000896,U03155,P00675,5,2025-08-06 05:13:34.521103,224.99,3,2025-08,5,2
T042292,U02820,P00686,5,2025-08-06 05:18:56.521103,214.26,4,2025-08,5,2
T034304,U02405,P00193,5,2025-08-06 05:20:08.521103,76.69,3,2025-08,5,2
T047728,U00449,P00071,1,2025-08-06 05:28:50.521103,472.98,1,2025-08,5,2
T038828,U04090,P00590,2,2025-08-06 05:34:51.521103,266.74,4,2025-08,5,2
T008569,U00304,P00936,5,2025-08-06 05:36:24.521103,439.93,3,2025-08,5,2
T043801,U01120,P00429,5,2025-08-06 05:50:54.521103,311.01,1,2025-08,5,2
T022536,U02670,P00555,4,2025-08-06 05:53:17.521103,159.45,2,2025-08,5,2
T014764,U02162,P00737,3,2025-08-06 05:54:33.521103,349.09,2,2025-08,5,2
T013942,U04504,P00068,4,2025-08-06 05:56:39.521103,42.15,3,2025-08,5,2
T014242,U00554,P00501,2,2025-08-06 06:00:38.521103,292.72,1,2025-08,6,2
T046407,U00211,P00194,5,2025-08-06 06:08:54.521103,259.5,2,2025-08,6,2
T040695,U00594,P00629,4,2025-08-06 06:08:59.521103,376.73,2,2025-08,6,2
T016779,U04950,P00235,4,2025-08-06 06:12:11.521103,450.51,2,2025-08,6,2
T044630,U00387,P00423,2,2025-08-06 06:26:26.521103,259.05,2,2025-08,6,2
T015840,U01147,P00252,5,2025-08-06 06:27:59.521103,402.85,2,2025-08,6,2
T041765,U01919,P00719,5,2025-08-06 06:39:47.521103,209.91,3,2025-08,6,2
T027806,U04891,P00669,3,2025-08-06 06:55:58.521103,329.05,2,2025-08,6,2
T047212,U01380,P00129,4,2025-08-06 07:44:05.521103,393.73,4,2025-08,7,2
T027520,U02940,P00177,5,2025-08-06 07:47:31.521103,347.73,4,2025-08,7,2
T023214,U00048,P00667,4,2025-08-06 07:51:11.521103,215.26,4,2025-08,7,2
T008139,U02041,P00095,4,2025-08-06 07:54:36.521103,299.36,4,2025-08,7,2
T020117,U00201,P00887,4,2025-08-06 08:10:17.521103,143.81,4,2025-08,8,2
T043184,U02043,P00134,5,2025-08-06 08:13:44.521103,121.83,1,2025-08,8,2
T045838,U03232,P00511,4,2025-08-06 08:18:43.521103,103.42,2,2025-08,8,2
T008622,U01967,P00117,4,2025-08-06 08:25:26.521103,355.27,3,2025-08,8,2
T007302,U02781,P00372,5,2025-08-06 08:25:53.521103,106.35,4,2025-08,8,2
T025448,U03441,P00950,2,2025-08-06 09:01:40.521103,451.99,2,2025-08,9,2
T021749,U04252,P00909,5,2025-08-06 09:15:55.521103,356.13,3,2025-08,9,2
T038673,U02662,P00778,4,2025-08-06 09:29:13.521103,352.18,4,2025-08,9,2
T014142,U00396,P00079,5,2025-08-06 09:42:48.521103,85.77,2,2025-08,9,2
T012467,U01715,P00801,5,2025-08-06 09:52:15.521103,32.08,3,2025-08,9,2
T011449,U04299,P00541,5,2025-08-06 10:17:12.521103,193.53,3,2025-08,10,2
T049307,U03690,P00925,5,2025-08-06 10:19:58.521103,72.31,1,2025-08,10,2
T007360,U03853,P00895,5,2025-08-06 10:22:43.521103,374.04,1,2025-08,10,2
T025223,U02726,P00313,4,2025-08-06 10:37:49.521103,427.25,4,2025-08,10,2
T024358,U03190,P00376,3,2025-08-06 10:54:35.521103,419.45,4,2025-08,10,2
T025913,U01344,P00736,4,2025-08-06 10:58:26.521103,286.92,2,2025-08,10,2
T024639,U01398,P00394,4,2025-08-06 11:16:35.521103,385.13,2,2025-08,11,2
T041097,U04602,P00989,4,2025-08-06 11:30:04.521103,402.5,4,2025-08,11,2
T007988,U03814,P00325,4,2025-08-06 11:38:55.521103,36.79,3,2025-08,11,2
T028157,U04286,P00382,5,2025-08-06 11:53:05.521103,197.93,4,2025-08,11,2
T020953,U04451,P00751,4,2025-08-06 11:55:32.521103,248.23,1,2025-08,11,2
T039993,U04194,P00606,4,2025-08-06 12:06:55.521103,37.09,2,2025-08,12,2
T032719,U02594,P00090,4,2025-08-06 12:10:27.521103,60.13,3,2025-08,12,2
T001565,U01172,P00511,4,2025-08-06 13:01:29.521103,89.39,1,2025-08,13,2
T045201,U03616,P00149,5,2025-08-06 13:15:33.521103,132.29,1,2025-08,13,2
T049773,U00992,P00074,4,2025-08-06 13:28:26.521103,367.92,2,2025-08,13,2
T039079,U01609,P00146,3,2025-08-06 13:56:53.521103,408.08,2,2025-08,13,2
T044478,U02515,P00958,1,2025-08-06 14:04:53.521103,313.33,4,2025-08,14,2
T011391,U00532,P00434,5,2025-08-06 14:05:29.521103,418.39,1,2025-08,14,2
T018318,U03871,P00278,5,2025-08-06 14:29:31.521103,140.92,1,2025-08,14,2
T040641,U04708,P00528,3,2025-08-06 14:33:13.521103,243.23,4,2025-08,14,2
T022156,U03399,P00522,4,2025-08-06 14:55:45.521103,485.26,4,2025-08,14,2
T049231,U01522,P00776,4,2025-08-06 15:02:20.521103,125.53,4,2025-08,15,2
T025216,U02798,P00021,5,2025-08-06 15:10:20.521103,290.16,4,2025-08,15,2
T038936,U01554,P00565,4,2025-08-06 15:38:52.521103,223.94,1,2025-08,15,2
T031285,U01223,P00916,5,2025-08-06 15:47:47.521103,439.25,3,2025-08,15,2
T025006,U03593,P00640,5,2025-08-06 15:55:55.521103,467.14,2,2025-08,15,2
T017922,U04215,P00322,2,2025-08-06 16:11:07.521103,479.74,3,2025-08,16,2
T049685,U00414,P00236,5,2025-08-06 16:28:33.521103,440.13,2,2025-08,16,2
T004424,U02412,P00659,5,2025-08-06 16:30:13.521103,290.09,3,2025-08,16,2
T043701,U04097,P00420,4,2025-08-06 16:35:58.521103,117.53,3,2025-08,16,2
T017591,U02092,P00268,3,2025-08-06 17:13:56.521103,358.37,4,2025-08,17,2
T021701,U01547,P00917,4,2025-08-06 17:21:33.521103,173.54,1,2025-08,17,2
T010717,U01136,P00963,4,2025-08-06 17:44:25.521103,213.73,3,2025-08,17,2
T047239,U00546,P00943,4,2025-08-06 17:50:46.521103,236.73,2,2025-08,17,2
T003158,U04711,P00968,5,2025-08-06 17:53:36.521103,474.29,1,2025-08,17,2
T014736,U01169,P00014,3,2025-08-06 17:57:46.521103,186.52,2,2025-08,17,2
T000338,U00529,P00976,5,2025-08-06 18:17:16.521103,7.69,4,2025-08,18,2
T003888,U00189,P00263,5,2025-08-06 18:23:43.521103,254.04,4,2025-08,18,2
T038127,U03673,P00149,3,2025-08-06 18:36:43.521103,44.95,2,2025-08,18,2
T026924,U02890,P00294,5,2025-08-06 18:45:32.521103,219.94,4,2025-08,18,2
T045323,U01219,P00341,3,2025-08-06 18:45:49.521103,325.81,2,2025-08,18,2
T019562,U01865,P00807,4,2025-08-06 18:52:39.521103,250.35,4,2025-08,18,2
T003216,U01873,P00900,4,2025-08-06 18:55:54.521103,425.45,4,2025-08,18,2
T024262,U03220,P00387,5,2025-08-06 18:59:38.521103,178.51,3,2025-08,18,2
T048982,U04267,P00717,4,2025-08-06 19:00:30.521103,159.06,4,2025-08,19,2
T012502,U03604,P00147,4,2025-08-06 19:15:37.521103,37.22,1,2025-08,19,2
T011538,U04204,P00146,4,2025-08-06 19:16:45.521103,13.84,4,2025-08,19,2
T007685,U03153,P00773,4,2025-08-06 19:20:36.521103,374.5,2,2025-08,19,2
T044368,U01360,P00008,4,2025-08-06 19:23:22.521103,156.09,2,2025-08,19,2
T039102,U02374,P00505,2,2025-08-06 19:26:07.521103,39.12,3,2025-08,19,2
T040870,U03770,P00094,3,2025-08-06 19:35:06.521103,25.3,4,2025-08,19,2
T017227,U00232,P00436,3,2025-08-06 19:45:35.521103,300.93,2,2025-08,19,2
T028713,U02940,P00758,4,2025-08-06 19:53:30.521103,98.56,2,2025-08,19,2
T024874,U03397,P00672,1,2025-08-06 19:55:49.521103,309.92,4,2025-08,19,2
T025292,U00280,P00092,3,2025-08-06 19:57:50.521103,203.95,1,2025-08,19,2
T007647,U01828,P00576,5,2025-08-06 20:54:08.521103,325.12,4,2025-08,20,2
T028845,U04428,P00823,3,2025-08-06 21:00:02.521103,255.0,1,2025-08,21,2
T029743,U04113,P00401,5,2025-08-06 21:07:06.521103,174.11,1,2025-08,21,2
T033936,U01726,P00599,4,2025-08-06 21:26:23.521103,52.42,1,2025-08,21,2
T034502,U04297,P00795,4,2025-08-06 21:28:45.521103,64.0,4,2025-08,21,2
T026479,U00147,P00317,3,2025-08-06 21:34:05.521103,45.87,3,2025-08,21,2
T028135,U01171,P00498,5,2025-08-06 21:35:45.521103,43.95,4,2025-08,21,2
T016335,U01292,P00717,3,2025-08-06 21:38:14.521103,275.83,4,2025-08,21,2
T008663,U01275,P00061,5,2025-08-06 21:49:09.521103,51.43,2,2025-08,21,2
T030375,U03529,P00415,5,2025-08-06 21:53:41.521103,363.01,3,2025-08,21,2
T005100,U00838,P00733,5,2025-08-06 21:58:26.521103,390.27,4,2025-08,21,2
T006140,U03994,P00647,2,2025-08-06 21:58:48.521103,311.76,2,2025-08,21,2
T002616,U02679,P00529,5,2025-08-06 22:06:08.521103,324.49,2,2025-08,22,2
T042860,U03784,P00037,5,2025-08-06 22:41:50.521103,450.79,1,2025-08,22,2
T030347,U04182,P00809,5,2025-08-06 22:47:52.521103,43.97,3,2025-08,22,2
T021608,U03650,P00904,5,2025-08-06 23:02:04.521103,192.59,2,2025-08,23,2
T037391,U00199,P00920,3,2025-08-06 23:03:45.521103,365.14,4,2025-08,23,2
T003757,U04015,P00601,5,2025-08-06 23:17:22.521103,288.05,4,2025-08,23,2
T017580,U04094,P00716,4,2025-08-06 23:27:53.521103,271.26,1,2025-08,23,2
T047107,U03028,P00087,5,2025-08-06 23:39:25.521103,74.02,3,2025-08,23,2
T024590,U00554,P00053,5,2025-08-06 23:40:50.521103,412.36,3,2025-08,23,2
T000500,U04809,P00645,5,2025-08-07 00:20:24.521103,61.47,4,2025-08,0,3
T049276,U00123,P00569,3,2025-08-07 00:33:50.521103,247.7,2,2025-08,0,3
T014184,U00820,P00379,5,2025-08-07 00:40:51.521103,129.73,2,2025-08,0,3
T004273,U01329,P00532,5,2025-08-07 00:51:40.521103,202.38,4,2025-08,0,3
T008632,U01959,P00820,3,2025-08-07 00:54:18.521103,65.36,4,2025-08,0,3
T033074,U01060,P00174,5,2025-08-07 01:13:57.521103,92.65,3,2025-08,1,3
T012127,U03159,P00275,4,2025-08-07 01:20:58.521103,372.56,4,2025-08,1,3
T027771,U01115,P00175,1,2025-08-07 01:31:05.521103,215.88,1,2025-08,1,3
T021643,U01180,P00758,5,2025-08-07 01:35:08.521103,470.34,3,2025-08,1,3
T014968,U02317,P00686,5,2025-08-07 01:45:27.521103,60.5,3,2025-08,1,3
T027559,U03077,P00142,4,2025-08-07 01:52:09.521103,398.66,4,2025-08,1,3
T039537,U03480,P00116,5,2025-08-07 02:15:24.521103,68.94,1,2025-08,2,3
T005952,U00561,P00204,5,2025-08-07 02:18:50.521103,168.71,4,2025-08,2,3
T032483,U02195,P00430,4,2025-08-07 02:25:06.521103,350.75,3,2025-08,2,3
T023550,U04617,P00200,1,2025-08-07 02:46:35.521103,246.69,2,2025-08,2,3
T026249,U01720,P00956,5,2025-08-07 02:51:19.521103,174.06,1,2025-08,2,3
T010340,U01998,P00661,3,2025-08-07 03:33:12.521103,5.27,3,2025-08,3,3
T038978,U04683,P00247,5,2025-08-07 03:52:25.521103,195.7,3,2025-08,3,3
T023626,U00282,P00138,4,2025-08-07 04:08:24.521103,111.68,1,2025-08,4,3
T036599,U01759,P00926,3,2025-08-07 04:11:22.521103,104.51,3,2025-08,4,3
