product_id,product_name,category,price,brand,in_stock,rating,num_reviews,description
P00841,Product 841,Toys,132.55,Brand_28,True,4.3,150,Premium quality with advanced technology Item 840
P00842,Product 842,Automotive,234.0,Brand_43,True,3.6,156,Eco-friendly and sustainable choice Item 841
P00843,Product 843,Electronics,434.79,Brand_41,False,3.6,205,Premium quality with advanced technology Item 842
P00844,Product 844,Toys,364.95,Brand_39,True,3.7,473,Eco-friendly and sustainable choice Item 843
P00845,Product 845,Sports,372.64,Brand_22,False,4.3,178,"Perfect for everyday use, durable and reliable Item 844"
P00846,Product 846,Sports,215.62,Brand_49,True,4.7,196,"Best seller in its category, highly recommended Item 845"
P00847,Product 847,Books,176.24,Brand_17,False,4.5,222,"Perfect for everyday use, durable and reliable Item 846"
P00848,Product 848,Books,188.66,Brand_34,True,4.5,88,Innovative design with multiple features Item 847
P00849,Product 849,Toys,493.89,Brand_6,True,4.0,286,High quality product with excellent features Item 848
P00850,Product 850,Beauty,24.85,Brand_46,True,4.4,433,Premium quality with advanced technology Item 849
P00851,Product 851,Toys,434.18,Brand_6,True,4.1,275,"Perfect for everyday use, durable and reliable Item 850"
P00852,Product 852,Books,291.44,Brand_34,True,3.4,235,Eco-friendly and sustainable choice Item 851
P00853,Product 853,Sports,222.11,Brand_1,True,3.4,182,"Perfect for everyday use, durable and reliable Item 852"
P00854,Product 854,Clothing,364.0,Brand_10,True,3.6,208,"Perfect for everyday use, durable and reliable Item 853"
P00855,Product 855,Toys,245.9,Brand_21,True,4.8,492,High quality product with excellent features Item 854
P00856,Product 856,Sports,437.34,Brand_5,False,4.1,129,"Best seller in its category, highly recommended Item 855"
P00857,Product 857,Clothing,450.85,Brand_2,False,4.5,152,"Professional grade, built to last Item 856"
P00858,Product 858,Clothing,213.75,Brand_22,False,3.7,12,"Perfect for everyday use, durable and reliable Item 857"
P00859,Product 859,Books,142.03,Brand_48,True,3.8,121,High quality product with excellent features Item 858
P00860,Product 860,Toys,298.21,Brand_2,True,3.3,358,Premium quality with advanced technology Item 859
P00861,Product 861,Home & Kitchen,456.62,Brand_10,True,3.3,219,Eco-friendly and sustainable choice Item 860
P00862,Product 862,Electronics,109.28,Brand_34,True,4.7,105,Innovative design with multiple features Item 861
P00863,Product 863,Books,313.37,Brand_16,True,4.2,374,"Professional grade, built to last Item 862"
P00864,Product 864,Books,317.62,Brand_48,True,3.7,69,"Great value for money, customer favorite Item 863"
P00865,Product 865,Home & Kitchen,367.89,Brand_39,True,4.6,194,"Professional grade, built to last Item 864"
P00866,Product 866,Electronics,70.13,Brand_22,True,3.5,185,Eco-friendly and sustainable choice Item 865
P00867,Product 867,Sports,359.33,Brand_12,False,5.0,98,"Professional grade, built to last Item 866"
P00868,Product 868,Beauty,454.97,Brand_24,True,3.7,81,Eco-friendly and sustainable choice Item 867
P00869,Product 869,Toys,93.94,Brand_47,False,3.7,74,High quality product with excellent features Item 868
P00870,Product 870,Beauty,122.58,Brand_40,True,3.6,373,"Great value for money, customer favorite Item 869"
P00871,Product 871,Sports,485.84,Brand_38,True,3.2,339,"Perfect for everyday use, durable and reliable Item 870"
P00872,Product 872,Automotive,94.58,Brand_10,True,3.2,191,"Perfect for everyday use, durable and reliable Item 871"
P00873,Product 873,Books,427.92,Brand_35,True,4.3,324,"Professional grade, built to last Item 872"
P00874,Product 874,Electronics,248.68,Brand_49,True,4.8,466,High quality product with excellent features Item 873
P00875,Product 875,Books,127.38,Brand_32,True,4.6,213,"Great value for money, customer favorite Item 874"
P00876,Product 876,Clothing,436.02,Brand_7,True,3.3,314,"Perfect for everyday use, durable and reliable Item 875"
P00877,Product 877,Books,225.43,Brand_21,True,4.1,443,Premium quality with advanced technology Item 876
P00878,Product 878,Books,259.83,Brand_20,True,3.2,466,"Best seller in its category, highly recommended Item 877"
P00879,Product 879,Sports,182.82,Brand_26,False,3.1,381,"Best seller in its category, highly recommended Item 878"
P00880,Product 880,Sports,298.51,Brand_4,True,4.3,366,"Perfect for everyday use, durable and reliable Item 879"
P00881,Product 881,Sports,85.94,Brand_46,True,4.1,317,"Great value for money, customer favorite Item 880"
P00882,Product 882,Beauty,198.59,Brand_22,True,3.2,143,Innovative design with multiple features Item 881
P00883,Product 883,Clothing,484.86,Brand_15,True,3.1,383,"Perfect for everyday use, durable and reliable Item 882"
P00884,Product 884,Automotive,132.78,Brand_40,True,5.0,215,Innovative design with multiple features Item 883
P00885,Product 885,Automotive,330.08,Brand_21,True,3.1,360,Innovative design with multiple features Item 884
P00886,Product 886,Sports,165.97,Brand_15,False,3.9,323,Eco-friendly and sustainable choice Item 885
P00887,Product 887,Electronics,387.87,Brand_22,True,4.0,14,Eco-friendly and sustainable choice Item 886
P00888,Product 888,Beauty,69.78,Brand_28,False,3.2,216,"Great value for money, customer favorite Item 887"
P00889,Product 889,Home & Kitchen,485.06,Brand_14,False,3.3,491,Innovative design with multiple features Item 888
P00890,Product 890,Electronics,229.63,Brand_27,True,3.7,438,Premium quality with advanced technology Item 889
P00891,Product 891,Toys,121.84,Brand_41,True,4.5,34,"Great value for money, customer favorite Item 890"
P00892,Product 892,Toys,41.38,Brand_40,False,4.0,182,"Perfect for everyday use, durable and reliable Item 891"
P00893,Product 893,Electronics,89.03,Brand_28,True,4.3,269,"Professional grade, built to last Item 892"
P00894,Product 894,Sports,262.29,Brand_26,True,5.0,432,Premium quality with advanced technology Item 893
P00895,Product 895,Home & Kitchen,171.82,Brand_49,False,4.5,466,High quality product with excellent features Item 894
P00896,Product 896,Home & Kitchen,415.3,Brand_2,True,3.9,357,"Best seller in its category, highly recommended Item 895"
P00897,Product 897,Beauty,218.29,Brand_25,True,3.9,99,"Perfect for everyday use, durable and reliable Item 896"
P00898,Product 898,Home & Kitchen,128.11,Brand_3,True,4.2,6,"Perfect for everyday use, durable and reliable Item 897"
P00899,Product 899,Toys,310.49,Brand_8,True,4.3,29,"Perfect for everyday use, durable and reliable Item 898"
P00900,Product 900,Clothing,354.85,Brand_44,True,4.0,466,Premium quality with advanced technology Item 899
P00901,Product 901,Sports,87.69,Brand_33,True,4.3,304,High quality product with excellent features Item 900
P00902,Product 902,Home & Kitchen,87.97,Brand_42,True,3.0,472,"Professional grade, built to last Item 901"
P00903,Product 903,Beauty,23.15,Brand_35,True,3.9,143,"Great value for money, customer favorite Item 902"
P00904,Product 904,Toys,369.52,Brand_6,True,3.6,110,Eco-friendly and sustainable choice Item 903
P00905,Product 905,Clothing,333.58,Brand_39,True,3.3,231,High quality product with excellent features Item 904
P00906,Product 906,Books,239.94,Brand_23,True,3.2,178,Premium quality with advanced technology Item 905
P00907,Product 907,Books,422.86,Brand_25,True,4.2,71,"Perfect for everyday use, durable and reliable Item 906"
P00908,Product 908,Clothing,403.81,Brand_43,True,4.0,209,"Best seller in its category, highly recommended Item 907"
P00909,Product 909,Toys,294.75,Brand_19,True,3.5,219,"Perfect for everyday use, durable and reliable Item 908"
P00910,Product 910,Beauty,434.79,Brand_5,True,3.9,79,"Great value for money, customer favorite Item 909"
P00911,Product 911,Clothing,106.89,Brand_11,False,4.0,499,Innovative design with multiple features Item 910
P00912,Product 912,Sports,60.4,Brand_12,True,3.4,82,"Best seller in its category, highly recommended Item 911"
P00913,Product 913,Sports,138.53,Brand_10,True,4.3,41,"Perfect for everyday use, durable and reliable Item 912"
P00914,Product 914,Books,33.26,Brand_8,True,4.6,272,"Professional grade, built to last Item 913"
P00915,Product 915,Home & Kitchen,267.93,Brand_24,True,4.6,190,"Best seller in its category, highly recommended Item 914"
P00916,Product 916,Beauty,468.62,Brand_28,True,4.2,172,Innovative design with multiple features Item 915
P00917,Product 917,Books,24.48,Brand_41,True,4.0,460,Eco-friendly and sustainable choice Item 916
P00918,Product 918,Home & Kitchen,65.44,Brand_36,True,3.1,6,High quality product with excellent features Item 917
P00919,Product 919,Home & Kitchen,228.84,Brand_37,True,3.6,154,Premium quality with advanced technology Item 918
P00920,Product 920,Automotive,467.27,Brand_21,True,3.2,9,Eco-friendly and sustainable choice Item 919
P00921,Product 921,Sports,161.5,Brand_8,True,4.9,33,"Perfect for everyday use, durable and reliable Item 920"
P00922,Product 922,Toys,256.08,Brand_9,True,3.3,35,"Great value for money, customer favorite Item 921"
P00923,Product 923,Electronics,25.58,Brand_47,True,3.3,408,High quality product with excellent features Item 922
P00924,Product 924,Toys,78.43,Brand_15,True,4.8,5,Eco-friendly and sustainable choice Item 923
P00925,Product 925,Electronics,493.38,Brand_48,True,4.9,407,"Perfect for everyday use, durable and reliable Item 924"
P00926,Product 926,Clothing,482.73,Brand_46,True,4.5,401,High quality product with excellent features Item 925
P00927,Product 927,Sports,7.45,Brand_40,True,3.0,214,Eco-friendly and sustainable choice Item 926
P00928,Product 928,Home & Kitchen,476.15,Brand_18,True,3.0,133,"Great value for money, customer favorite Item 927"
P00929,Product 929,Beauty,321.36,Brand_42,True,3.8,284,"Perfect for everyday use, durable and reliable Item 928"
P00930,Product 930,Electronics,434.62,Brand_20,True,3.3,125,Innovative design with multiple features Item 929
P00931,Product 931,Toys,230.1,Brand_6,True,3.0,408,Innovative design with multiple features Item 930
P00932,Product 932,Home & Kitchen,260.22,Brand_12,True,3.9,438,"Great value for money, customer favorite Item 931"
P00933,Product 933,Electronics,246.98,Brand_2,False,4.9,336,"Best seller in its category, highly recommended Item 932"
P00934,Product 934,Electronics,335.1,Brand_7,True,3.6,173,"Great value for money, customer favorite Item 933"
P00935,Product 935,Automotive,74.13,Brand_16,True,4.3,151,"Best seller in its category, highly recommended Item 934"
P00936,Product 936,Electronics,19.84,Brand_3,True,4.3,330,"Perfect for everyday use, durable and reliable Item 935"
P00937,Product 937,Beauty,157.43,Brand_45,True,3.5,25,Eco-friendly and sustainable choice Item 936
P00938,Product 938,Sports,353.82,Brand_3,True,4.3,382,"Best seller in its category, highly recommended Item 937"
P00939,Product 939,Beauty,104.92,Brand_27,True,3.4,114,"Perfect for everyday use, durable and reliable Item 938"
P00940,Product 940,Books,338.35,Brand_43,True,3.2,381,"Perfect for everyday use, durable and reliable Item 939"
P00941,Product 941,Home & Kitchen,485.11,Brand_40,False,4.4,481,"Professional grade, built to last Item 940"
P00942,Product 942,Sports,51.48,Brand_38,True,3.2,283,Premium quality with advanced technology Item 941
P00943,Product 943,Automotive,337.94,Brand_33,False,5.0,386,"Perfect for everyday use, durable and reliable Item 942"
P00944,Product 944,Sports,224.66,Brand_28,True,3.4,74,"Best seller in its category, highly recommended Item 943"
P00945,Product 945,Sports,434.73,Brand_1,True,4.2,165,Premium quality with advanced technology Item 944
P00946,Product 946,Toys,92.69,Brand_8,True,3.8,188,Premium quality with advanced technology Item 945
P00947,Product 947,Sports,347.85,Brand_37,True,3.3,77,"Perfect for everyday use, durable and reliable Item 946"
P00948,Product 948,Automotive,419.87,Brand_32,True,3.1,434,"Great value for money, customer favorite Item 947"
P00949,Product 949,Beauty,472.58,Brand_48,True,4.2,89,"Great value for money, customer favorite Item 948"
P00950,Product 950,Sports,343.21,Brand_43,True,4.6,175,Innovative design with multiple features Item 949
P00951,Product 951,Clothing,251.1,Brand_37,True,4.7,20,Premium quality with advanced technology Item 950
P00952,Product 952,Home & Kitchen,310.83,Brand_4,True,4.0,53,"Perfect for everyday use, durable and reliable Item 951"
P00953,Product 953,Sports,435.11,Brand_30,False,4.6,183,"Professional grade, built to last Item 952"
P00954,Product 954,Home & Kitchen,287.45,Brand_6,True,4.3,358,"Great value for money, customer favorite Item 953"
P00955,Product 955,Clothing,20.04,Brand_46,True,4.4,221,"Professional grade, built to last Item 954"
P00956,Product 956,Clothing,465.82,Brand_19,False,4.0,314,"Perfect for everyday use, durable and reliable Item 955"
P00957,Product 957,Home & Kitchen,346.32,Brand_32,True,4.3,327,"Perfect for everyday use, durable and reliable Item 956"
P00958,Product 958,Electronics,339.87,Brand_9,True,4.6,178,Eco-friendly and sustainable choice Item 957
P00959,Product 959,Books,111.76,Brand_12,True,3.8,275,Premium quality with advanced technology Item 958
P00960,Product 960,Toys,331.15,Brand_11,False,4.6,111,Eco-friendly and sustainable choice Item 959
P00961,Product 961,Electronics,199.96,Brand_46,True,4.2,223,"Professional grade, built to last Item 960"
P00962,Product 962,Electronics,327.36,Brand_16,True,3.3,213,Eco-friendly and sustainable choice Item 961
P00963,Product 963,Beauty,57.76,Brand_1,True,3.0,58,Innovative design with multiple features Item 962
P00964,Product 964,Toys,330.63,Brand_45,True,3.7,326,Premium quality with advanced technology Item 963
P00965,Product 965,Toys,499.71,Brand_21,True,4.1,392,High quality product with excellent features Item 964
P00966,Product 966,Electronics,28.86,Brand_30,True,4.7,108,Eco-friendly and sustainable choice Item 965
P00967,Product 967,Sports,488.7,Brand_13,True,3.3,384,"Professional grade, built to last Item 966"
P00968,Product 968,Beauty,206.42,Brand_34,True,4.6,156,"Great value for money, customer favorite Item 967"
P00969,Product 969,Beauty,436.02,Brand_4,False,4.7,190,"Great value for money, customer favorite Item 968"
P00970,Product 970,Clothing,392.28,Brand_28,True,3.3,199,"Great value for money, customer favorite Item 969"
P00971,Product 971,Automotive,285.67,Brand_38,True,4.7,311,"Best seller in its category, highly recommended Item 970"
P00972,Product 972,Toys,370.53,Brand_31,True,5.0,195,"Perfect for everyday use, durable and reliable Item 971"
P00973,Product 973,Electronics,439.87,Brand_27,True,4.5,34,Premium quality with advanced technology Item 972
P00974,Product 974,Clothing,205.05,Brand_5,False,4.6,378,"Great value for money, customer favorite Item 973"
P00975,Product 975,Home & Kitchen,166.88,Brand_25,True,5.0,386,High quality product with excellent features Item 974
P00976,Product 976,Books,335.46,Brand_3,True,4.2,245,"Great value for money, customer favorite Item 975"
P00977,Product 977,Automotive,404.88,Brand_33,True,3.6,236,Innovative design with multiple features Item 976
P00978,Product 978,Automotive,382.33,Brand_4,True,4.7,103,"Perfect for everyday use, durable and reliable Item 977"
P00979,Product 979,Automotive,399.92,Brand_25,True,4.2,6,"Professional grade, built to last Item 978"
P00980,Product 980,Beauty,220.61,Brand_20,True,4.2,282,"Perfect for everyday use, durable and reliable Item 979"
P00981,Product 981,Home & Kitchen,409.83,Brand_34,True,3.5,0,Eco-friendly and sustainable choice Item 980
P00982,Product 982,Automotive,64.5,Brand_26,False,4.5,218,"Professional grade, built to last Item 981"
P00983,Product 983,Home & Kitchen,274.52,Brand_5,True,3.2,463,"Professional grade, built to last Item 982"
P00984,Product 984,Sports,7.85,Brand_35,True,4.8,229,Eco-friendly and sustainable choice Item 983
P00985,Product 985,Automotive,165.67,Brand_28,True,3.7,454,Premium quality with advanced technology Item 984
P00986,Product 986,Books,186.4,Brand_29,True,3.3,171,Eco-friendly and sustainable choice Item 985
P00987,Product 987,Home & Kitchen,201.11,Brand_9,True,3.9,86,"Best seller in its category, highly recommended Item 986"
P00988,Product 988,Home & Kitchen,349.26,Brand_38,True,3.1,40,"Professional grade, built to last Item 987"
P00989,Product 989,Books,197.34,Brand_6,True,4.4,122,"Professional grade, built to last Item 988"
P00990,Product 990,Automotive,227.1,Brand_19,False,4.8,330,Eco-friendly and sustainable choice Item 989
P00991,Product 991,Books,122.58,Brand_44,True,4.7,297,Premium quality with advanced technology Item 990
P00992,Product 992,Home & Kitchen,189.76,Brand_11,True,3.3,372,"Great value for money, customer favorite Item 991"
P00993,Product 993,Books,117.5,Brand_2,True,3.3,416,Innovative design with multiple features Item 992
P00994,Product 994,Home & Kitchen,41.23,Brand_47,True,4.6,177,High quality product with excellent features Item 993
P00995,Product 995,Home & Kitchen,303.71,Brand_44,True,4.8,62,Premium quality with advanced technology Item 994
P00996,Product 996,Sports,335.77,Brand_44,True,3.9,483,"Best seller in its category, highly recommended Item 995"
P00997,Product 997,Electronics,311.65,Brand_9,False,4.0,164,Premium quality with advanced technology Item 996
P00998,Product 998,Home & Kitchen,234.43,Brand_21,False,3.6,488,"Perfect for everyday use, durable and reliable Item 997"
P00999,Product 999,Automotive,192.99,Brand_24,False,4.8,186,"Great value for money, customer favorite Item 998"
P01000,Product 1000,Clothing,432.35,Brand_34,True,4.3,382,"Great value for money, customer favorite Item 999"
