CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Cluster,Cluster_Name
17193,35.0,7.0,1699.3000000000002,242.7571428571429,1254.0,17.0,0,At Risk
17194,273.0,2.0,262.62,131.31,119.0,26.0,2,Potential Loyalists
17197,29.0,1.0,1013.01,1013.01,191.0,29.0,0,At Risk
17198,23.0,3.0,692.22,230.74,357.0,89.0,0,At Risk
17201,53.0,1.0,342.63,342.63,268.0,38.0,0,At Risk
17203,35.0,6.0,3563.85,593.975,2850.0,116.0,3,New Customers
17204,174.0,4.0,1564.56,391.14,646.0,44.0,2,Potential Loyalists
17205,53.0,1.0,384.08,384.08,884.0,13.0,0,At Risk
17206,52.0,1.0,204.24,204.24,76.0,7.0,0,At Risk
17211,26.0,8.0,2317.2200000000003,289.65250000000003,1323.0,150.0,3,New Customers
17212,252.0,1.0,226.85,226.85,147.0,4.0,2,Potential Loyalists
17213,39.0,7.0,2781.23,397.31857142857143,1176.0,85.0,3,New Customers
17214,59.0,6.0,1069.1200000000001,178.1866666666667,276.0,79.0,0,At Risk
17217,233.0,1.0,113.5,113.5,24.0,9.0,2,Potential Loyalists
17218,3.0,10.0,1960.72,196.072,958.0,146.0,3,New Customers
17219,31.0,1.0,114.23,114.23,89.0,24.0,0,At Risk
17220,23.0,14.0,3198.25,228.44642857142858,1905.0,303.0,3,New Customers
17221,6.0,2.0,335.13,167.565,288.0,59.0,0,At Risk
17222,64.0,1.0,354.15,354.15,128.0,27.0,0,At Risk
17223,309.0,2.0,426.79,213.395,112.0,43.0,2,Potential Loyalists
17226,308.0,1.0,393.49,393.49,406.0,21.0,2,Potential Loyalists
17227,18.0,6.0,939.32,156.55333333333334,741.0,28.0,0,At Risk
17228,15.0,8.0,1906.09,238.26125,1532.0,140.0,3,New Customers
17229,95.0,2.0,318.76,159.38,185.0,39.0,0,At Risk
17230,263.0,8.0,3638.41,454.80125,1651.0,51.0,2,Potential Loyalists
17231,11.0,10.0,3174.32,317.432,1742.0,292.0,3,New Customers
17232,2.0,2.0,421.52,210.76,203.0,30.0,0,At Risk
17233,34.0,1.0,190.88,190.88,131.0,25.0,0,At Risk
17234,182.0,1.0,149.89000000000001,149.89000000000001,55.0,14.0,2,Potential Loyalists
17235,24.0,2.0,550.06,275.03,224.0,24.0,0,At Risk
17236,12.0,6.0,916.13,152.68833333333333,474.0,88.0,0,At Risk
17237,10.0,2.0,314.69,157.345,105.0,18.0,0,At Risk
17238,2.0,17.0,3744.65,220.2735294117647,1822.0,297.0,3,New Customers
17239,312.0,1.0,382.5,382.5,150.0,15.0,2,Potential Loyalists
17242,107.0,2.0,1135.04,567.52,611.0,30.0,0,At Risk
17243,0.0,26.0,8676.85,333.725,3370.0,180.0,3,New Customers
17244,52.0,1.0,954.9,954.9,616.0,31.0,0,At Risk
17245,204.0,1.0,171.45,171.45,75.0,9.0,2,Potential Loyalists
17247,14.0,1.0,282.19,282.19,106.0,53.0,0,At Risk
17248,119.0,1.0,318.65,318.65,213.0,68.0,0,At Risk
17250,3.0,2.0,384.52,192.26,168.0,55.0,0,At Risk
17251,362.0,1.0,283.28000000000003,283.28000000000003,110.0,37.0,2,Potential Loyalists
17252,116.0,2.0,353.86,176.93,193.0,86.0,0,At Risk
17253,17.0,1.0,178.26,178.26,43.0,18.0,0,At Risk
17254,4.0,2.0,272.44,136.22,252.0,100.0,0,At Risk
17255,40.0,2.0,298.41,149.205,232.0,69.0,0,At Risk
17256,106.0,2.0,240.0,120.0,141.0,12.0,0,At Risk
17259,147.0,2.0,603.37,301.685,410.0,104.0,0,At Risk
17262,51.0,5.0,1253.3600000000001,250.67200000000003,367.0,9.0,0,At Risk
17263,207.0,1.0,63.440000000000005,63.440000000000005,36.0,23.0,2,Potential Loyalists
17265,138.0,2.0,562.9,281.45,394.0,106.0,0,At Risk
17266,1.0,3.0,310.64,103.54666666666667,161.0,60.0,0,At Risk
17267,126.0,2.0,317.62,158.81,159.0,37.0,0,At Risk
17268,107.0,4.0,763.64,190.91,844.0,3.0,0,At Risk
17272,41.0,4.0,2148.63,537.1575,1778.0,70.0,0,At Risk
17274,34.0,1.0,111.97999999999999,111.97999999999999,79.0,24.0,0,At Risk
17277,227.0,2.0,1065.3500000000001,532.6750000000001,430.0,67.0,2,Potential Loyalists
17278,240.0,1.0,246.04,246.04,179.0,15.0,2,Potential Loyalists
17279,57.0,1.0,187.82999999999998,187.82999999999998,48.0,8.0,0,At Risk
17282,129.0,3.0,1703.41,567.8033333333334,1877.0,79.0,0,At Risk
17284,59.0,6.0,1652.58,275.43,1364.0,229.0,3,New Customers
17286,21.0,1.0,153.92,153.92,118.0,44.0,0,At Risk
17287,25.0,7.0,1064.11,152.01571428571427,559.0,88.0,0,At Risk
17288,8.0,7.0,1419.73,202.81857142857143,1203.0,118.0,0,At Risk
17289,31.0,3.0,944.41,314.80333333333334,520.0,86.0,0,At Risk
17290,3.0,2.0,525.24,262.62,404.0,92.0,0,At Risk
17291,307.0,1.0,550.8000000000001,550.8000000000001,72.0,1.0,2,Potential Loyalists
17293,7.0,9.0,1875.1100000000001,208.34555555555556,1140.0,93.0,3,New Customers
17295,28.0,3.0,556.95,185.65,294.0,53.0,0,At Risk
17297,16.0,1.0,131.78,131.78,67.0,49.0,0,At Risk
17298,100.0,2.0,498.42,249.21,387.0,30.0,0,At Risk
17299,11.0,4.0,669.11,167.2775,678.0,50.0,0,At Risk
17301,20.0,1.0,197.63,197.63,149.0,59.0,0,At Risk
17302,14.0,5.0,1135.63,227.12600000000003,575.0,68.0,0,At Risk
17303,360.0,1.0,250.04,250.04,144.0,53.0,2,Potential Loyalists
17306,10.0,19.0,8631.31,454.2794736842105,11046.580000000007,13.0,1,Champions
17309,94.0,1.0,82.75,82.75,41.0,11.0,0,At Risk
17311,77.0,2.0,1384.85,692.425,1005.0,55.0,0,At Risk
17312,138.0,3.0,644.3,214.76666666666665,372.0,11.0,0,At Risk
17313,30.0,1.0,2328.84,2031.1612000000005,1402.0,24.0,3,New Customers
17314,24.0,8.0,2527.92,315.99,1896.0,120.0,3,New Customers
17315,1.0,30.0,6292.26,165.58578947368423,3888.0,256.0,3,New Customers
17317,45.0,3.0,2600.34,866.7800000000001,1146.0,8.0,0,At Risk
17320,99.0,3.0,1200.6200000000001,400.2066666666667,634.0,57.0,0,At Risk
17321,7.0,2.0,700.86,350.43,373.0,94.0,0,At Risk
17323,14.0,7.0,921.07,131.58142857142857,776.0,125.0,0,At Risk
17324,17.0,4.0,990.23,247.5575,844.0,43.0,0,At Risk
17325,279.0,1.0,96.8,96.8,60.0,6.0,2,Potential Loyalists
17329,13.0,2.0,523.11,261.555,142.0,29.0,0,At Risk
17330,22.0,2.0,363.9,181.95,120.0,5.0,0,At Risk
17331,123.0,1.0,175.2,175.2,16.0,1.0,0,At Risk
17333,85.0,1.0,494.25,494.25,375.0,28.0,0,At Risk
17334,301.0,2.0,307.02,153.51,315.0,11.0,2,Potential Loyalists
17337,150.0,4.0,2027.8700000000001,506.96750000000003,1269.0,354.0,3,New Customers
17338,16.0,8.0,6643.93,830.49125,3128.0,354.0,3,New Customers
17339,93.0,2.0,243.36,121.68,152.0,9.0,0,At Risk
17340,29.0,11.0,12353.29,1123.0263636363636,5967.0,229.0,1,Champions
17341,156.0,3.0,781.36,260.4533333333333,489.0,147.0,0,At Risk
17343,354.0,1.0,193.64,193.64,56.0,17.0,2,Potential Loyalists
17344,45.0,1.0,160.57,160.57,66.0,31.0,0,At Risk
17345,14.0,4.0,537.74,134.435,346.0,70.0,0,At Risk
17346,3.0,15.0,2676.56,178.43733333333333,1657.0,299.0,3,New Customers
17347,85.0,1.0,228.96,228.96,216.0,1.0,0,At Risk
17348,14.0,5.0,1159.52,231.904,1401.0,180.0,3,New Customers
17349,178.0,1.0,110.75,110.75,112.0,8.0,2,Potential Loyalists
17350,7.0,4.0,1286.07,321.5175,795.0,66.0,0,At Risk
17351,35.0,3.0,587.15,195.71666666666667,113.0,22.0,0,At Risk
17353,128.0,2.0,1740.0,870.0,1200.0,5.0,0,At Risk
17354,50.0,1.0,1393.06,1393.06,1006.0,15.0,0,At Risk
17356,311.0,1.0,178.22,178.22,166.0,19.0,2,Potential Loyalists
17357,23.0,2.0,388.14,194.07,153.0,41.0,0,At Risk
17358,302.0,2.0,365.85,182.925,202.0,55.0,2,Potential Loyalists
17359,10.0,1.0,127.86,127.86,161.0,13.0,0,At Risk
17360,16.0,3.0,585.79,195.26333333333332,335.0,113.0,0,At Risk
17361,48.0,3.0,488.2,162.73333333333332,157.0,26.0,0,At Risk
17362,238.0,2.0,312.23,156.115,191.0,30.0,2,Potential Loyalists
17364,0.0,11.0,4481.18,407.38000000000005,2701.0,288.0,3,New Customers
17365,12.0,8.0,4801.56,600.195,4777.0,278.0,3,New Customers
17367,237.0,1.0,168.4,168.4,150.0,33.0,2,Potential Loyalists
17368,22.0,8.0,1912.67,239.08375,1391.0,93.0,3,New Customers
17370,72.0,4.0,446.18,111.545,540.0,31.0,0,At Risk
17371,16.0,3.0,423.89,141.29666666666665,152.0,83.0,0,At Risk
17372,40.0,8.0,1342.68,167.835,749.0,215.0,3,New Customers
17373,39.0,4.0,646.92,161.73,408.0,47.0,0,At Risk
17374,218.0,2.0,495.77,247.885,85.0,24.0,2,Potential Loyalists
17375,198.0,3.0,400.1,133.36666666666667,367.0,63.0,2,Potential Loyalists
17376,70.0,2.0,203.2,101.6,86.0,23.0,0,At Risk
17377,23.0,20.0,4100.92,205.046,2076.0,190.0,3,New Customers
17379,10.0,1.0,404.66,404.66,663.0,71.0,0,At Risk
17381,8.0,29.0,19880.99570000001,699.1589655172414,11046.580000000007,40.0,1,Champions
17382,64.0,1.0,65.4,65.4,25.0,2.0,0,At Risk
17383,3.0,1.0,199.29,199.29,150.0,49.0,0,At Risk
17384,18.0,2.0,336.4,168.2,88.0,12.0,0,At Risk
17385,14.0,1.0,261.11,261.11,201.0,42.0,0,At Risk
17386,7.0,6.0,2686.42,447.7366666666667,1902.0,23.0,0,At Risk
17387,19.0,2.0,784.11,392.055,542.0,71.0,0,At Risk
17388,77.0,4.0,1259.56,314.89,1068.0,13.0,0,At Risk
17389,0.0,30.0,19880.99570000001,936.2847058823529,7612.0,45.0,1,Champions
17391,163.0,2.0,508.8,254.4,480.0,2.0,2,Potential Loyalists
17392,306.0,2.0,457.91,228.955,320.0,53.0,2,Potential Loyalists
17394,218.0,1.0,203.86999999999998,203.86999999999998,241.0,4.0,2,Potential Loyalists
17396,38.0,8.0,7330.8,916.35,2005.0,24.0,3,New Customers
17397,21.0,2.0,696.41,348.205,254.0,88.0,0,At Risk
17398,114.0,3.0,653.38,217.79333333333332,310.0,30.0,0,At Risk
17400,125.0,5.0,2129.96,425.992,1097.0,175.0,3,New Customers
17402,4.0,13.0,2633.85,202.60384615384615,701.0,33.0,0,At Risk
17403,35.0,1.0,281.62,281.62,117.0,32.0,0,At Risk
17404,3.0,15.0,19880.99570000001,2031.1612000000005,11046.580000000007,111.0,1,Champions
17405,0.0,3.0,1031.41,343.80333333333334,726.0,77.0,0,At Risk
17406,332.0,3.0,2200.42,733.4733333333334,787.0,99.0,2,Potential Loyalists
17408,162.0,1.0,32.65,32.65,3.0,2.0,2,Potential Loyalists
17409,184.0,2.0,771.85,385.925,105.0,13.0,2,Potential Loyalists
17410,15.0,5.0,1214.72,242.94400000000002,616.0,57.0,0,At Risk
17411,11.0,3.0,778.94,259.6466666666667,306.0,39.0,0,At Risk
17412,2.0,7.0,1258.06,179.72285714285712,738.0,48.0,0,At Risk
17414,43.0,2.0,778.0,389.0,2100.0,5.0,0,At Risk
17415,79.0,1.0,507.84,507.84,114.0,14.0,0,At Risk
17416,29.0,7.0,6893.42,984.7742857142857,4302.0,186.0,3,New Customers
17418,41.0,2.0,463.46000000000004,231.73000000000002,289.0,29.0,0,At Risk
17419,10.0,12.0,4226.57,352.21416666666664,1876.0,155.0,3,New Customers
17420,49.0,3.0,598.83,199.61,265.0,28.0,0,At Risk
17422,15.0,6.0,1979.37,329.895,2253.0,93.0,3,New Customers
17423,45.0,2.0,698.41,349.205,459.0,26.0,0,At Risk
17425,18.0,2.0,759.17,379.585,407.0,42.0,0,At Risk
17426,7.0,6.0,5037.26,839.5433333333334,3094.0,179.0,3,New Customers
17427,71.0,1.0,100.8,100.8,34.0,2.0,0,At Risk
17428,0.0,28.0,17256.85,616.3160714285714,9474.0,252.0,1,Champions
17429,127.0,3.0,524.9200000000001,174.97333333333336,624.0,36.0,0,At Risk
17430,32.0,2.0,265.76,132.88,190.0,14.0,0,At Risk
17431,312.0,1.0,403.3,403.3,292.0,41.0,2,Potential Loyalists
17432,17.0,2.0,365.76,182.88,207.0,44.0,0,At Risk
17433,87.0,1.0,303.15999999999997,303.15999999999997,185.0,53.0,0,At Risk
17434,1.0,7.0,2373.82,339.1171428571429,1693.0,100.0,3,New Customers
17436,1.0,2.0,216.29999999999998,108.14999999999999,90.0,7.0,0,At Risk
17438,253.0,1.0,388.45000000000005,388.45000000000005,103.0,17.0,2,Potential Loyalists
17440,156.0,3.0,186.42000000000002,62.14000000000001,246.0,3.0,2,Potential Loyalists
17442,36.0,6.0,2248.56,374.76,1496.0,96.0,3,New Customers
17443,219.0,1.0,534.24,534.24,504.0,1.0,2,Potential Loyalists
17444,147.0,3.0,2940.04,980.0133333333333,2119.0,132.0,3,New Customers
17446,176.0,2.0,120.9,60.45,198.0,6.0,2,Potential Loyalists
17447,39.0,2.0,541.53,270.765,443.0,33.0,0,At Risk
17449,1.0,7.0,2520.86,360.1228571428572,1122.0,178.0,3,New Customers
17450,7.0,30.0,19880.99570000001,2031.1612000000005,11046.580000000007,124.0,1,Champions
17451,0.0,7.0,1721.4,245.91428571428574,1203.0,83.0,0,At Risk
17453,17.0,2.0,486.71999999999997,243.35999999999999,219.0,19.0,0,At Risk
17454,191.0,4.0,517.53,129.3825,243.0,57.0,2,Potential Loyalists
17455,203.0,1.0,131.7,131.7,66.0,8.0,2,Potential Loyalists
17456,364.0,1.0,249.86,249.86,222.0,17.0,2,Potential Loyalists
17457,126.0,5.0,1737.7,347.54,826.0,14.0,0,At Risk
17458,14.0,1.0,316.5,316.5,170.0,52.0,0,At Risk
17459,42.0,2.0,657.3,328.65,537.0,88.0,0,At Risk
17460,93.0,6.0,622.4300000000001,103.73833333333334,236.0,18.0,0,At Risk
17461,22.0,3.0,757.46,252.48666666666668,799.0,104.0,0,At Risk
17462,59.0,2.0,675.69,337.845,227.0,25.0,0,At Risk
17463,15.0,5.0,1896.41,379.28200000000004,1095.0,162.0,3,New Customers
17464,157.0,1.0,289.96000000000004,289.96000000000004,220.0,9.0,2,Potential Loyalists
17466,9.0,2.0,763.28,381.64,306.0,41.0,0,At Risk
17468,9.0,2.0,137.0,68.5,116.0,5.0,0,At Risk
17469,15.0,5.0,1870.97,374.194,787.0,61.0,0,At Risk
17470,44.0,5.0,1125.07,225.01399999999998,1675.0,67.0,0,At Risk
17472,190.0,3.0,710.29,236.76333333333332,462.0,142.0,2,Potential Loyalists
17475,78.0,1.0,194.37,194.37,178.0,14.0,0,At Risk
17480,77.0,1.0,511.82,511.82,338.0,29.0,0,At Risk
17481,3.0,4.0,1255.59,313.8975,1061.0,69.0,0,At Risk
17483,64.0,3.0,414.04,138.01333333333335,191.0,18.0,0,At Risk
17486,260.0,1.0,396.87,396.87,191.0,24.0,2,Potential Loyalists
17489,58.0,2.0,376.64,188.32,428.0,28.0,0,At Risk
17490,0.0,7.0,2092.32,298.90285714285716,1134.0,63.0,0,At Risk
17491,0.0,10.0,3558.87,355.887,2013.0,72.0,3,New Customers
17492,247.0,1.0,374.57,374.57,155.0,12.0,2,Potential Loyalists
17495,7.0,2.0,497.56,248.78,229.0,21.0,0,At Risk
17496,358.0,1.0,271.05,271.05,79.0,10.0,2,Potential Loyalists
17498,75.0,1.0,272.22,272.22,394.0,17.0,0,At Risk
17499,289.0,1.0,622.88,622.88,711.0,40.0,2,Potential Loyalists
17500,16.0,3.0,1138.0,379.3333333333333,17.0,3.0,0,At Risk
17501,220.0,2.0,288.6,144.3,160.0,18.0,2,Potential Loyalists
17502,8.0,4.0,689.1,172.275,376.0,25.0,0,At Risk
17503,2.0,2.0,558.96,279.48,486.0,36.0,0,At Risk
17504,205.0,9.0,2997.0299999999997,333.00333333333333,1664.0,112.0,3,New Customers
17505,161.0,2.0,1145.84,572.92,556.0,48.0,2,Potential Loyalists
17506,75.0,1.0,302.2,302.2,139.0,14.0,0,At Risk
17507,261.0,2.0,605.58,302.79,359.0,79.0,2,Potential Loyalists
17508,280.0,1.0,387.31,387.31,289.0,22.0,2,Potential Loyalists
17509,57.0,8.0,6115.14,764.3925,3534.0,75.0,3,New Customers
17510,24.0,1.0,308.48,308.48,214.0,20.0,0,At Risk
17511,2.0,30.0,19880.99570000001,2031.1612000000005,11046.580000000007,354.0,1,Champions
17512,28.0,10.0,2924.9900000000002,292.499,2753.0,61.0,3,New Customers
17513,71.0,1.0,513.2,513.2,254.0,6.0,0,At Risk
17514,127.0,1.0,208.65,208.65,135.0,40.0,0,At Risk
17515,30.0,4.0,639.02,159.755,243.0,49.0,0,At Risk
17516,14.0,5.0,768.08,153.616,416.0,113.0,0,At Risk
17517,308.0,1.0,153.94,153.94,102.0,11.0,2,Potential Loyalists
17519,16.0,6.0,1844.02,307.33666666666664,1236.0,60.0,0,At Risk
17520,53.0,1.0,546.81,546.81,365.0,30.0,0,At Risk
17521,29.0,3.0,723.2099999999999,241.06999999999996,519.0,38.0,0,At Risk
17522,1.0,5.0,1070.71,214.142,1034.0,59.0,0,At Risk
17523,10.0,4.0,652.74,163.185,872.0,25.0,0,At Risk
17524,360.0,1.0,145.0,145.0,90.0,6.0,2,Potential Loyalists
17525,359.0,1.0,422.70000000000005,422.70000000000005,82.0,9.0,2,Potential Loyalists
17526,4.0,4.0,1195.8999999999999,298.97499999999997,310.0,17.0,0,At Risk
17527,53.0,4.0,939.37,234.8425,488.0,45.0,0,At Risk
17528,0.0,8.0,3628.5,453.5625,2138.0,183.0,3,New Customers
17530,0.0,10.0,2385.0,238.5,1526.0,306.0,3,New Customers
17531,189.0,1.0,296.7,296.7,136.0,14.0,2,Potential Loyalists
17534,53.0,1.0,223.36,223.36,103.0,9.0,0,At Risk
17535,279.0,1.0,164.4,164.4,136.0,13.0,2,Potential Loyalists
17536,176.0,1.0,76.5,76.5,6.0,3.0,2,Potential Loyalists
17537,29.0,2.0,897.62,448.81,700.0,74.0,0,At Risk
17538,25.0,1.0,98.42,98.42,134.0,9.0,0,At Risk
17540,24.0,2.0,578.9,289.45,194.0,20.0,0,At Risk
17542,269.0,1.0,170.75,170.75,134.0,24.0,2,Potential Loyalists
17545,42.0,3.0,645.96,215.32000000000002,341.0,122.0,0,At Risk
17548,233.0,1.0,103.3,103.3,58.0,5.0,2,Potential Loyalists
17549,23.0,2.0,148.86,74.43,210.0,5.0,0,At Risk
17550,196.0,3.0,267.16,89.05333333333334,86.0,42.0,2,Potential Loyalists
17551,358.0,1.0,306.84,306.84,150.0,39.0,2,Potential Loyalists
17552,59.0,4.0,930.41,232.6025,719.0,43.0,0,At Risk
17553,129.0,1.0,1487.6,1487.6,1048.0,2.0,0,At Risk
17554,0.0,5.0,1952.45,390.49,1763.0,58.0,0,At Risk
17555,19.0,2.0,483.26,241.63,349.0,101.0,0,At Risk
17556,205.0,1.0,157.9,157.9,101.0,6.0,2,Potential Loyalists
17557,13.0,3.0,541.46,180.48666666666668,306.0,27.0,0,At Risk
17560,94.0,4.0,854.95,213.7375,635.0,22.0,0,At Risk
17561,18.0,1.0,167.62,167.62,146.0,44.0,0,At Risk
17562,13.0,7.0,1122.38,160.34,817.0,48.0,0,At Risk
17564,23.0,3.0,454.01,151.33666666666667,146.0,38.0,0,At Risk
17566,7.0,2.0,901.21,450.605,518.0,113.0,0,At Risk
17567,6.0,8.0,4331.48,541.435,2632.0,110.0,3,New Customers
17569,331.0,1.0,344.14,344.14,159.0,29.0,2,Potential Loyalists
17571,49.0,4.0,1498.51,374.6275,905.0,247.0,3,New Customers
17572,70.0,4.0,226.75000000000003,56.68750000000001,95.0,7.0,0,At Risk
17573,28.0,3.0,380.6,126.86666666666667,308.0,24.0,0,At Risk
17574,242.0,1.0,185.65,185.65,77.0,8.0,2,Potential Loyalists
17576,7.0,19.0,3622.68,190.66736842105263,1994.0,245.0,3,New Customers
17578,217.0,1.0,143.45999999999998,143.45999999999998,138.0,5.0,2,Potential Loyalists
17579,4.0,3.0,448.90000000000003,149.63333333333335,258.0,46.0,0,At Risk
17580,252.0,3.0,215.72,71.90666666666667,88.0,43.0,2,Potential Loyalists
17581,0.0,25.0,11045.04,441.8016,5927.0,229.0,1,Champions
17582,235.0,1.0,175.27,175.27,123.0,28.0,2,Potential Loyalists
17584,6.0,2.0,1242.3,621.15,458.0,30.0,0,At Risk
17585,108.0,4.0,1133.07,283.2675,1671.0,176.0,3,New Customers
17588,99.0,3.0,1240.2,413.40000000000003,676.0,19.0,0,At Risk
17589,59.0,4.0,2404.17,601.0425,1631.0,172.0,3,New Customers
17590,1.0,3.0,1479.22,493.0733333333333,828.0,162.0,3,New Customers
17591,72.0,7.0,2225.9700000000003,317.9957142857143,1009.0,81.0,0,At Risk
17593,3.0,5.0,3927.34,785.4680000000001,3101.0,190.0,3,New Customers
17594,84.0,2.0,993.18,496.59,550.0,42.0,0,At Risk
17595,11.0,2.0,388.79,194.395,229.0,68.0,0,At Risk
17596,22.0,7.0,2827.93,403.98999999999995,4400.0,168.0,3,New Customers
17597,213.0,1.0,2044.3700000000001,2031.1612000000005,1176.0,55.0,3,New Customers
17600,17.0,1.0,161.67000000000002,161.67000000000002,144.0,13.0,0,At Risk
17601,238.0,1.0,116.00999999999999,116.00999999999999,103.0,9.0,2,Potential Loyalists
17602,1.0,6.0,5102.97,850.495,4151.0,335.0,3,New Customers
17603,77.0,1.0,394.72,394.72,74.0,11.0,0,At Risk
17604,216.0,2.0,309.36,154.68,169.0,57.0,2,Potential Loyalists
17608,32.0,2.0,193.42,96.71,232.0,54.0,0,At Risk
17609,40.0,5.0,1112.22,222.44400000000002,723.0,199.0,3,New Customers
17611,6.0,15.0,3984.22,265.61466666666666,2560.0,354.0,3,New Customers
17612,52.0,6.0,2048.45,341.4083333333333,1808.0,116.0,3,New Customers
17613,22.0,14.0,4559.150000000001,325.65357142857147,2496.0,211.0,3,New Customers
17614,56.0,1.0,390.07,390.07,238.0,97.0,0,At Risk
17615,129.0,3.0,329.6,109.86666666666667,140.0,13.0,0,At Risk
17616,173.0,3.0,571.1999999999999,190.39999999999998,224.0,1.0,2,Potential Loyalists
17618,5.0,3.0,971.58,323.86,331.0,56.0,0,At Risk
17619,311.0,1.0,218.52,218.52,127.0,71.0,2,Potential Loyalists
17620,59.0,1.0,81.44,81.44,60.0,4.0,0,At Risk
17621,20.0,3.0,1379.9,459.9666666666667,514.0,24.0,0,At Risk
17623,32.0,1.0,527.0500000000001,527.0500000000001,265.0,33.0,0,At Risk
17624,14.0,2.0,843.48,421.74,554.0,49.0,0,At Risk
17625,17.0,4.0,2047.0,511.75,1198.0,223.0,3,New Customers
17628,80.0,1.0,75.75,75.75,79.0,5.0,0,At Risk
17629,5.0,8.0,1814.12,226.765,1629.0,106.0,3,New Customers
17630,169.0,2.0,503.59999999999997,251.79999999999998,158.0,24.0,2,Potential Loyalists
17631,1.0,3.0,528.33,176.11,334.0,39.0,0,At Risk
17633,30.0,4.0,1324.84,331.21,644.0,59.0,0,At Risk
17634,35.0,9.0,2361.9700000000003,262.4411111111111,840.0,209.0,3,New Customers
17636,18.0,1.0,285.56,285.56,182.0,20.0,0,At Risk
17637,30.0,2.0,547.0600000000001,273.53000000000003,280.0,35.0,0,At Risk
17639,275.0,1.0,108.5,108.5,49.0,7.0,2,Potential Loyalists
17640,86.0,1.0,621.66,621.66,250.0,5.0,0,At Risk
17642,119.0,2.0,712.29,356.145,474.0,34.0,0,At Risk
17643,368.0,1.0,101.55,101.55,71.0,8.0,2,Potential Loyalists
17644,0.0,11.0,2895.64,263.24,1793.0,102.0,3,New Customers
17646,218.0,3.0,1008.39,336.13,323.0,46.0,2,Potential Loyalists
17647,64.0,1.0,133.06,133.06,30.0,7.0,0,At Risk
17648,60.0,4.0,1797.5,449.375,487.0,81.0,0,At Risk
17649,137.0,1.0,868.49,868.49,399.0,52.0,0,At Risk
17650,20.0,1.0,166.08,166.08,150.0,8.0,0,At Risk
17651,11.0,10.0,3945.0,394.5,3112.0,149.0,3,New Customers
17652,24.0,12.0,4867.72,405.6433333333334,2509.0,118.0,3,New Customers
17653,36.0,4.0,1207.56,301.89,1409.0,44.0,0,At Risk
17654,276.0,1.0,117.55,117.55,41.0,22.0,2,Potential Loyalists
17655,10.0,7.0,2638.94,376.99142857142857,1116.0,66.0,0,At Risk
17656,72.0,5.0,1674.69,334.938,1399.0,67.0,0,At Risk
17658,25.0,2.0,595.42,297.71,616.0,17.0,0,At Risk
17659,16.0,12.0,2999.46,249.955,1525.0,127.0,3,New Customers
17660,140.0,1.0,196.0,196.0,130.0,37.0,0,At Risk
17663,25.0,7.0,1802.91,257.55857142857144,797.0,63.0,0,At Risk
17664,18.0,2.0,604.64,302.32,604.0,41.0,0,At Risk
17666,3.0,2.0,728.16,364.08,596.0,14.0,0,At Risk
17667,65.0,5.0,2055.51,411.10200000000003,1033.0,85.0,0,At Risk
17668,0.0,2.0,347.75,173.875,93.0,14.0,0,At Risk
17669,42.0,7.0,3406.7200000000003,486.67428571428576,1916.0,45.0,3,New Customers
17670,227.0,1.0,205.7,205.7,110.0,11.0,2,Potential Loyalists
17671,15.0,4.0,1572.71,393.1775,772.0,40.0,0,At Risk
17672,49.0,2.0,3178.17,1589.085,1690.0,105.0,3,New Customers
17673,1.0,6.0,1629.12,271.52,1487.0,118.0,3,New Customers
17674,73.0,2.0,551.04,275.52,672.0,19.0,0,At Risk
17675,0.0,30.0,19880.99570000001,657.2348387096774,8360.0,239.0,1,Champions
17676,3.0,6.0,1387.68,231.28,932.0,49.0,0,At Risk
17677,1.0,30.0,16363.23,545.441,9775.0,178.0,1,Champions
17678,263.0,1.0,298.11,298.11,207.0,16.0,2,Potential Loyalists
17679,52.0,2.0,1992.1100000000001,996.0550000000001,729.0,29.0,0,At Risk
17680,23.0,1.0,184.4,184.4,96.0,11.0,0,At Risk
17682,9.0,6.0,2474.33,412.3883333333333,1367.0,48.0,0,At Risk
17684,43.0,1.0,239.41,239.41,145.0,15.0,0,At Risk
17685,16.0,7.0,3191.53,455.9328571428572,1956.0,88.0,3,New Customers
17686,6.0,7.0,5739.46,819.9228571428572,2478.0,205.0,3,New Customers
17690,29.0,15.0,4757.95,317.19666666666666,1773.0,186.0,3,New Customers
17691,357.0,2.0,290.40000000000003,145.20000000000002,134.0,18.0,2,Potential Loyalists
17692,126.0,4.0,740.9399999999999,185.23499999999999,672.0,34.0,0,At Risk
17693,136.0,1.0,200.47,200.47,231.0,16.0,0,At Risk
17694,141.0,1.0,283.12,283.12,184.0,15.0,2,Potential Loyalists
17695,131.0,2.0,765.34,382.67,779.0,30.0,0,At Risk
17696,37.0,8.0,2285.71,285.71375,1756.0,78.0,3,New Customers
17697,235.0,1.0,338.95,338.95,93.0,19.0,2,Potential Loyalists
17698,260.0,1.0,154.95,154.95,93.0,8.0,2,Potential Loyalists
17700,16.0,4.0,2534.64,633.66,1266.0,116.0,3,New Customers
17701,252.0,1.0,417.95,417.95,109.0,24.0,2,Potential Loyalists
17702,29.0,4.0,1824.37,456.0925,1353.0,58.0,0,At Risk
17703,34.0,3.0,798.74,266.24666666666667,590.0,47.0,0,At Risk
